asset_id,source,alias
OT-01220,CMMS,ASSET-201220
OT-01221,CMDB,CMDB-101221
OT-01221,PASSIVE,PLT-12-HMI-421
OT-01221,CMMS,ASSET-201221
OT-01222,CMDB,CMDB-101222
OT-01222,PASSIVE,PLT-12-GATEWAY-241
OT-01222,CMMS,ASSET-201222
OT-01223,CMDB,CMDB-101223
OT-01223,PASSIVE,PLT-12-SENSOR-341
OT-01223,CMMS,ASSET-201223
OT-01224,CMDB,CMDB-101224
OT-01224,PASSIVE,PLT-12-SENSOR-710
OT-01224,CMMS,ASSET-201224
OT-01225,CMDB,CMDB-101225
OT-01225,PASSIVE,PLT-12-RTU-200
OT-01225,CMMS,ASSET-201225
OT-01226,CMDB,CMDB-101226
OT-01226,PASSIVE,PLT-12-PLC-945
OT-01226,CMMS,ASSET-201226
OT-01227,CMDB,CMDB-101227
OT-01227,PASSIVE,PLT-12-RTU-518
OT-01227,CMMS,ASSET-201227
OT-01228,CMDB,CMDB-101228
OT-01228,PASSIVE,PLT-12-RTU-140
OT-01228,CMMS,ASSET-201228
OT-01229,CMDB,CMDB-101229
OT-01229,PASSIVE,PLT-12-DCS_CONTROLLER-068
OT-01229,CMMS,ASSET-201229
OT-01230,CMDB,CMDB-101230
OT-01230,PASSIVE,PLT-12-HISTORIAN-310
OT-01230,CMMS,ASSET-201230
OT-01231,CMDB,CMDB-101231
OT-01231,PASSIVE,PLT-12-RTU-983
OT-01231,CMMS,ASSET-201231
OT-01232,CMDB,CMDB-101232
OT-01232,PASSIVE,PLT-12-GATEWAY-278
OT-01232,CMMS,ASSET-201232
OT-01233,CMDB,CMDB-101233
OT-01233,PASSIVE,PLT-12-IED-652
OT-01233,CMMS,ASSET-201233
OT-01234,CMDB,CMDB-101234
OT-01234,PASSIVE,PLT-12-DCS_CONTROLLER-407
OT-01234,CMMS,ASSET-201234
OT-01235,CMDB,CMDB-101235
OT-01235,PASSIVE,PLT-12-SAFETY_PLC-910
OT-01235,CMMS,ASSET-201235
OT-01236,CMDB,CMDB-101236
OT-01236,PASSIVE,PLT-12-ENG_WORKSTATION-505
OT-01236,CMMS,ASSET-201236
OT-01237,CMDB,CMDB-101237
OT-01237,PASSIVE,PLT-12-NETWORK_SWITCH-796
OT-01237,CMMS,ASSET-201237
OT-01238,CMDB,CMDB-101238
OT-01238,PASSIVE,PLT-12-RTU-562
OT-01238,CMMS,ASSET-201238
OT-01239,CMDB,CMDB-101239
OT-01239,PASSIVE,PLT-12-NETWORK_SWITCH-303
OT-01239,CMMS,ASSET-201239
OT-01240,CMDB,CMDB-101240
OT-01240,PASSIVE,PLT-12-ENG_WORKSTATION-266
OT-01240,CMMS,ASSET-201240
OT-01241,CMDB,CMDB-101241
OT-01241,PASSIVE,PLT-12-VFD-174
OT-01241,CMMS,ASSET-201241
OT-01242,CMDB,CMDB-101242
OT-01242,PASSIVE,PLT-12-RTU-971
OT-01242,CMMS,ASSET-201242
OT-01243,CMDB,CMDB-101243
OT-01243,PASSIVE,PLT-12-ENG_WORKSTATION-588
OT-01243,CMMS,ASSET-201243
OT-01244,CMDB,CMDB-101244
OT-01244,PASSIVE,PLT-12-PLC-887
OT-01244,CMMS,ASSET-201244
OT-01245,CMDB,CMDB-101245
OT-01245,PASSIVE,PLT-12-IED-767
OT-01245,CMMS,ASSET-201245
OT-01246,CMDB,CMDB-101246
OT-01246,PASSIVE,PLT-12-SAFETY_PLC-473
OT-01246,CMMS,ASSET-201246
OT-01247,CMDB,CMDB-101247
OT-01247,PASSIVE,PLT-12-OPC_SERVER-730
OT-01247,CMMS,ASSET-201247
OT-01248,CMDB,CMDB-101248
OT-01248,PASSIVE,PLT-12-HISTORIAN-807
OT-01248,CMMS,ASSET-201248
OT-01249,CMDB,CMDB-101249
OT-01249,PASSIVE,PLT-12-PLC-745
OT-01249,CMMS,ASSET-201249
OT-01250,CMDB,CMDB-101250
OT-01250,PASSIVE,PLT-12-HMI-363
OT-01250,CMMS,ASSET-201250
OT-01251,CMDB,CMDB-101251
OT-01251,PASSIVE,PLT-12-HMI-638
OT-01251,CMMS,ASSET-201251
OT-01252,CMDB,CMDB-101252
OT-01252,PASSIVE,PLT-12-VFD-342
OT-01252,CMMS,ASSET-201252
OT-01253,CMDB,CMDB-101253
OT-01253,PASSIVE,PLT-12-VFD-252
OT-01253,CMMS,ASSET-201253
OT-01254,CMDB,CMDB-101254
OT-01254,PASSIVE,PLT-12-HISTORIAN-183
OT-01254,CMMS,ASSET-201254
OT-01255,CMDB,CMDB-101255
OT-01255,PASSIVE,PLT-12-OPC_SERVER-303
OT-01255,CMMS,ASSET-201255
OT-01256,CMDB,CMDB-101256
OT-01256,PASSIVE,PLT-12-IED-599
OT-01256,CMMS,ASSET-201256
OT-01257,CMDB,CMDB-101257
OT-01257,PASSIVE,PLT-12-HMI-617
OT-01257,CMMS,ASSET-201257
OT-01258,CMDB,CMDB-101258
OT-01258,PASSIVE,PLT-12-SAFETY_PLC-221
OT-01258,CMMS,ASSET-201258
OT-01259,CMDB,CMDB-101259
OT-01259,PASSIVE,PLT-12-NETWORK_SWITCH-234
OT-01259,CMMS,ASSET-201259
OT-01260,CMDB,CMDB-101260
OT-01260,PASSIVE,PLT-12-IED-501
OT-01260,CMMS,ASSET-201260
OT-01261,CMDB,CMDB-101261
OT-01261,PASSIVE,PLT-12-ENG_WORKSTATION-629
OT-01261,CMMS,ASSET-201261
OT-01262,CMDB,CMDB-101262
OT-01262,PASSIVE,PLT-12-RTU-748
OT-01262,CMMS,ASSET-201262
OT-01263,CMDB,CMDB-101263
OT-01263,PASSIVE,PLT-12-NETWORK_SWITCH-115
OT-01263,CMMS,ASSET-201263
OT-01264,CMDB,CMDB-101264
OT-01264,PASSIVE,PLT-12-IED-103
OT-01264,CMMS,ASSET-201264
OT-01265,CMDB,CMDB-101265
OT-01265,PASSIVE,PLT-12-HMI-232
OT-01265,CMMS,ASSET-201265
OT-01266,CMDB,CMDB-101266
OT-01266,PASSIVE,PLT-12-GATEWAY-470
OT-01266,CMMS,ASSET-201266
OT-01267,CMDB,CMDB-101267
OT-01267,PASSIVE,PLT-12-GATEWAY-238
OT-01267,CMMS,ASSET-201267
OT-01268,CMDB,CMDB-101268
OT-01268,PASSIVE,PLT-12-VFD-067
OT-01268,CMMS,ASSET-201268
OT-01269,CMDB,CMDB-101269
OT-01269,PASSIVE,PLT-12-HISTORIAN-120
OT-01269,CMMS,ASSET-201269
OT-01270,CMDB,CMDB-101270
OT-01270,PASSIVE,PLT-12-NETWORK_SWITCH-281
OT-01270,CMMS,ASSET-201270
OT-01271,CMDB,CMDB-101271
OT-01271,PASSIVE,PLT-12-OPC_SERVER-476
OT-01271,CMMS,ASSET-201271
OT-01272,CMDB,CMDB-101272
OT-01272,PASSIVE,PLT-12-SENSOR-221
OT-01272,CMMS,ASSET-201272
OT-01273,CMDB,CMDB-101273
OT-01273,PASSIVE,PLT-12-VFD-415
OT-01273,CMMS,ASSET-201273
OT-01274,CMDB,CMDB-101274
OT-01274,PASSIVE,PLT-12-NETWORK_SWITCH-348
OT-01274,CMMS,ASSET-201274
OT-01275,CMDB,CMDB-101275
OT-01275,PASSIVE,PLT-12-VFD-368
OT-01275,CMMS,ASSET-201275
OT-01276,CMDB,CMDB-101276
OT-01276,PASSIVE,PLT-12-RTU-650
OT-01276,CMMS,ASSET-201276
OT-01277,CMDB,CMDB-101277
OT-01277,PASSIVE,PLT-12-HMI-750
OT-01277,CMMS,ASSET-201277
OT-01278,CMDB,CMDB-101278
OT-01278,PASSIVE,PLT-12-IED-299
OT-01278,CMMS,ASSET-201278
OT-01279,CMDB,CMDB-101279
OT-01279,PASSIVE,PLT-12-SAFETY_PLC-113
OT-01279,CMMS,ASSET-201279
OT-01280,CMDB,CMDB-101280
OT-01280,PASSIVE,PLT-12-NETWORK_SWITCH-877
OT-01280,CMMS,ASSET-201280
OT-01281,CMDB,CMDB-101281
OT-01281,PASSIVE,PLT-12-OPC_SERVER-281
OT-01281,CMMS,ASSET-201281
OT-01282,CMDB,CMDB-101282
OT-01282,PASSIVE,PLT-12-GATEWAY-545
OT-01282,CMMS,ASSET-201282
OT-01283,CMDB,CMDB-101283
OT-01283,PASSIVE,PLT-12-RTU-636
OT-01283,CMMS,ASSET-201283
OT-01284,CMDB,CMDB-101284
OT-01284,PASSIVE,PLT-12-RTU-911
OT-01284,CMMS,ASSET-201284
OT-01285,CMDB,CMDB-101285
OT-01285,PASSIVE,PLT-12-HMI-917
OT-01285,CMMS,ASSET-201285
OT-01286,CMDB,CMDB-101286
OT-01286,PASSIVE,PLT-12-GATEWAY-473
OT-01286,CMMS,ASSET-201286
OT-01287,CMDB,CMDB-101287
OT-01287,PASSIVE,PLT-12-SENSOR-485
OT-01287,CMMS,ASSET-201287
OT-01288,CMDB,CMDB-101288
OT-01288,PASSIVE,PLT-12-IED-793
OT-01288,CMMS,ASSET-201288
OT-01289,CMDB,CMDB-101289
OT-01289,PASSIVE,PLT-12-HMI-826
OT-01289,CMMS,ASSET-201289
OT-01290,CMDB,CMDB-101290
OT-01290,PASSIVE,PLT-12-SENSOR-988
OT-01290,CMMS,ASSET-201290
OT-01291,CMDB,CMDB-101291
OT-01291,PASSIVE,PLT-12-DCS_CONTROLLER-456
OT-01291,CMMS,ASSET-201291
OT-01292,CMDB,CMDB-101292
OT-01292,PASSIVE,PLT-12-DCS_CONTROLLER-929
OT-01292,CMMS,ASSET-201292
OT-01293,CMDB,CMDB-101293
OT-01293,PASSIVE,PLT-12-DCS_CONTROLLER-400
OT-01293,CMMS,ASSET-201293
OT-01294,CMDB,CMDB-101294
OT-01294,PASSIVE,PLT-12-DCS_CONTROLLER-043
OT-01294,CMMS,ASSET-201294
OT-01295,CMDB,CMDB-101295
OT-01295,PASSIVE,PLT-12-DCS_CONTROLLER-544
OT-01295,CMMS,ASSET-201295
OT-01296,CMDB,CMDB-101296
OT-01296,PASSIVE,PLT-12-RTU-570
OT-01296,CMMS,ASSET-201296
OT-01297,CMDB,CMDB-101297
OT-01297,PASSIVE,PLT-12-PLC-039
OT-01297,CMMS,ASSET-201297
OT-01298,CMDB,CMDB-101298
OT-01298,PASSIVE,PLT-12-RTU-547
OT-01298,CMMS,ASSET-201298
OT-01299,CMDB,CMDB-101299
OT-01299,PASSIVE,PLT-12-IED-374
OT-01299,CMMS,ASSET-201299
OT-01300,CMDB,CMDB-101300
OT-01300,PASSIVE,PLT-12-NETWORK_SWITCH-428
OT-01300,CMMS,ASSET-201300
OT-01301,CMDB,CMDB-101301
OT-01301,PASSIVE,PLT-12-ENG_WORKSTATION-756
OT-01301,CMMS,ASSET-201301
OT-01302,CMDB,CMDB-101302
OT-01302,PASSIVE,PLT-12-NETWORK_SWITCH-801
OT-01302,CMMS,ASSET-201302
OT-01303,CMDB,CMDB-101303
OT-01303,PASSIVE,PLT-12-ENG_WORKSTATION-158
OT-01303,CMMS,ASSET-201303
OT-01304,CMDB,CMDB-101304
OT-01304,PASSIVE,PLT-12-NETWORK_SWITCH-596
OT-01304,CMMS,ASSET-201304
OT-01305,CMDB,CMDB-101305
OT-01305,PASSIVE,PLT-12-HISTORIAN-818
OT-01305,CMMS,ASSET-201305
OT-01306,CMDB,CMDB-101306
OT-01306,PASSIVE,PLT-12-HISTORIAN-912
OT-01306,CMMS,ASSET-201306
OT-01307,CMDB,CMDB-101307
OT-01307,PASSIVE,PLT-12-GATEWAY-519
OT-01307,CMMS,ASSET-201307
OT-01308,CMDB,CMDB-101308
OT-01308,PASSIVE,PLT-13-VFD-198
OT-01308,CMMS,ASSET-201308
OT-01309,CMDB,CMDB-101309
OT-01309,PASSIVE,PLT-13-RTU-470
OT-01309,CMMS,ASSET-201309
OT-01310,CMDB,CMDB-101310
OT-01310,PASSIVE,PLT-13-NETWORK_SWITCH-687
OT-01310,CMMS,ASSET-201310
OT-01311,CMDB,CMDB-101311
OT-01311,PASSIVE,PLT-13-DCS_CONTROLLER-265
OT-01311,CMMS,ASSET-201311
OT-01312,CMDB,CMDB-101312
OT-01312,PASSIVE,PLT-13-ENG_WORKSTATION-257
OT-01312,CMMS,ASSET-201312
OT-01313,CMDB,CMDB-101313
OT-01313,PASSIVE,PLT-13-RTU-977
OT-01313,CMMS,ASSET-201313
OT-01314,CMDB,CMDB-101314
OT-01314,PASSIVE,PLT-13-SENSOR-076
OT-01314,CMMS,ASSET-201314
OT-01315,CMDB,CMDB-101315
OT-01315,PASSIVE,PLT-13-SENSOR-707
OT-01315,CMMS,ASSET-201315
OT-01316,CMDB,CMDB-101316
OT-01316,PASSIVE,PLT-13-DCS_CONTROLLER-428
OT-01316,CMMS,ASSET-201316
OT-01317,CMDB,CMDB-101317
OT-01317,PASSIVE,PLT-13-DCS_CONTROLLER-626
OT-01317,CMMS,ASSET-201317
OT-01318,CMDB,CMDB-101318
OT-01318,PASSIVE,PLT-13-VFD-184
OT-01318,CMMS,ASSET-201318
OT-01319,CMDB,CMDB-101319
OT-01319,PASSIVE,PLT-13-HMI-491
OT-01319,CMMS,ASSET-201319
OT-01320,CMDB,CMDB-101320
OT-01320,PASSIVE,PLT-13-ENG_WORKSTATION-025
OT-01320,CMMS,ASSET-201320
OT-01321,CMDB,CMDB-101321
OT-01321,PASSIVE,PLT-13-HISTORIAN-529
OT-01321,CMMS,ASSET-201321
OT-01322,CMDB,CMDB-101322
OT-01322,PASSIVE,PLT-13-SAFETY_PLC-597
OT-01322,CMMS,ASSET-201322
OT-01323,CMDB,CMDB-101323
OT-01323,PASSIVE,PLT-13-ENG_WORKSTATION-241
OT-01323,CMMS,ASSET-201323
OT-01324,CMDB,CMDB-101324
OT-01324,PASSIVE,PLT-13-NETWORK_SWITCH-562
OT-01324,CMMS,ASSET-201324
OT-01325,CMDB,CMDB-101325
OT-01325,PASSIVE,PLT-13-HMI-787
OT-01325,CMMS,ASSET-201325
OT-01326,CMDB,CMDB-101326
OT-01326,PASSIVE,PLT-13-DCS_CONTROLLER-127
OT-01326,CMMS,ASSET-201326
OT-01327,CMDB,CMDB-101327
OT-01327,PASSIVE,PLT-13-GATEWAY-169
OT-01327,CMMS,ASSET-201327
OT-01328,CMDB,CMDB-101328
OT-01328,PASSIVE,PLT-13-IED-109
OT-01328,CMMS,ASSET-201328
OT-01329,CMDB,CMDB-101329
OT-01329,PASSIVE,PLT-13-HMI-561
OT-01329,CMMS,ASSET-201329
OT-01330,CMDB,CMDB-101330
OT-01330,PASSIVE,PLT-13-DCS_CONTROLLER-751
OT-01330,CMMS,ASSET-201330
OT-01331,CMDB,CMDB-101331
OT-01331,PASSIVE,PLT-13-DCS_CONTROLLER-713
OT-01331,CMMS,ASSET-201331
OT-01332,CMDB,CMDB-101332
OT-01332,PASSIVE,PLT-13-SAFETY_PLC-517
OT-01332,CMMS,ASSET-201332
OT-01333,CMDB,CMDB-101333
OT-01333,PASSIVE,PLT-13-SAFETY_PLC-049
OT-01333,CMMS,ASSET-201333
OT-01334,CMDB,CMDB-101334
OT-01334,PASSIVE,PLT-13-ENG_WORKSTATION-259
OT-01334,CMMS,ASSET-201334
OT-01335,CMDB,CMDB-101335
OT-01335,PASSIVE,PLT-13-OPC_SERVER-083
OT-01335,CMMS,ASSET-201335
OT-01336,CMDB,CMDB-101336
OT-01336,PASSIVE,PLT-13-SENSOR-719
OT-01336,CMMS,ASSET-201336
OT-01337,CMDB,CMDB-101337
OT-01337,PASSIVE,PLT-13-ENG_WORKSTATION-703
OT-01337,CMMS,ASSET-201337
OT-01338,CMDB,CMDB-101338
OT-01338,PASSIVE,PLT-13-ENG_WORKSTATION-158
OT-01338,CMMS,ASSET-201338
OT-01339,CMDB,CMDB-101339
OT-01339,PASSIVE,PLT-13-RTU-598
OT-01339,CMMS,ASSET-201339
OT-01340,CMDB,CMDB-101340
OT-01340,PASSIVE,PLT-13-RTU-382
OT-01340,CMMS,ASSET-201340
OT-01341,CMDB,CMDB-101341
OT-01341,PASSIVE,PLT-13-SAFETY_PLC-029
OT-01341,CMMS,ASSET-201341
OT-01342,CMDB,CMDB-101342
OT-01342,PASSIVE,PLT-13-DCS_CONTROLLER-319
OT-01342,CMMS,ASSET-201342
OT-01343,CMDB,CMDB-101343
OT-01343,PASSIVE,PLT-13-PLC-324
OT-01343,CMMS,ASSET-201343
OT-01344,CMDB,CMDB-101344
OT-01344,PASSIVE,PLT-13-IED-538
OT-01344,CMMS,ASSET-201344
OT-01345,CMDB,CMDB-101345
OT-01345,PASSIVE,PLT-13-NETWORK_SWITCH-003
OT-01345,CMMS,ASSET-201345
OT-01346,CMDB,CMDB-101346
OT-01346,PASSIVE,PLT-13-SENSOR-020
OT-01346,CMMS,ASSET-201346
OT-01347,CMDB,CMDB-101347
OT-01347,PASSIVE,PLT-13-GATEWAY-334
OT-01347,CMMS,ASSET-201347
OT-01348,CMDB,CMDB-101348
OT-01348,PASSIVE,PLT-13-IED-822
OT-01348,CMMS,ASSET-201348
OT-01349,CMDB,CMDB-101349
OT-01349,PASSIVE,PLT-13-VFD-901
OT-01349,CMMS,ASSET-201349
OT-01350,CMDB,CMDB-101350
OT-01350,PASSIVE,PLT-13-OPC_SERVER-885
OT-01350,CMMS,ASSET-201350
OT-01351,CMDB,CMDB-101351
OT-01351,PASSIVE,PLT-13-VFD-418
OT-01351,CMMS,ASSET-201351
OT-01352,CMDB,CMDB-101352
OT-01352,PASSIVE,PLT-13-OPC_SERVER-697
OT-01352,CMMS,ASSET-201352
OT-01353,CMDB,CMDB-101353
OT-01353,PASSIVE,PLT-13-ENG_WORKSTATION-371
OT-01353,CMMS,ASSET-201353
OT-01354,CMDB,CMDB-101354
OT-01354,PASSIVE,PLT-13-OPC_SERVER-978
OT-01354,CMMS,ASSET-201354
OT-01355,CMDB,CMDB-101355
OT-01355,PASSIVE,PLT-13-RTU-230
OT-01355,CMMS,ASSET-201355
OT-01356,CMDB,CMDB-101356
OT-01356,PASSIVE,PLT-13-NETWORK_SWITCH-605
OT-01356,CMMS,ASSET-201356
OT-01357,CMDB,CMDB-101357
OT-01357,PASSIVE,PLT-13-HISTORIAN-051
OT-01357,CMMS,ASSET-201357
OT-01358,CMDB,CMDB-101358
OT-01358,PASSIVE,PLT-13-GATEWAY-684
OT-01358,CMMS,ASSET-201358
OT-01359,CMDB,CMDB-101359
OT-01359,PASSIVE,PLT-13-GATEWAY-751
OT-01359,CMMS,ASSET-201359
OT-01360,CMDB,CMDB-101360
OT-01360,PASSIVE,PLT-13-NETWORK_SWITCH-591
OT-01360,CMMS,ASSET-201360
OT-01361,CMDB,CMDB-101361
OT-01361,PASSIVE,PLT-13-DCS_CONTROLLER-962
OT-01361,CMMS,ASSET-201361
OT-01362,CMDB,CMDB-101362
OT-01362,PASSIVE,PLT-13-SAFETY_PLC-123
OT-01362,CMMS,ASSET-201362
OT-01363,CMDB,CMDB-101363
OT-01363,PASSIVE,PLT-13-HISTORIAN-766
OT-01363,CMMS,ASSET-201363
OT-01364,CMDB,CMDB-101364
OT-01364,PASSIVE,PLT-13-OPC_SERVER-174
OT-01364,CMMS,ASSET-201364
OT-01365,CMDB,CMDB-101365
OT-01365,PASSIVE,PLT-13-SAFETY_PLC-291
OT-01365,CMMS,ASSET-201365
OT-01366,CMDB,CMDB-101366
OT-01366,PASSIVE,PLT-13-PLC-010
OT-01366,CMMS,ASSET-201366
OT-01367,CMDB,CMDB-101367
OT-01367,PASSIVE,PLT-13-NETWORK_SWITCH-384
OT-01367,CMMS,ASSET-201367
OT-01368,CMDB,CMDB-101368
OT-01368,PASSIVE,PLT-13-SAFETY_PLC-325
OT-01368,CMMS,ASSET-201368
OT-01369,CMDB,CMDB-101369
OT-01369,PASSIVE,PLT-13-PLC-749
OT-01369,CMMS,ASSET-201369
OT-01370,CMDB,CMDB-101370
OT-01370,PASSIVE,PLT-13-ENG_WORKSTATION-395
OT-01370,CMMS,ASSET-201370
OT-01371,CMDB,CMDB-101371
OT-01371,PASSIVE,PLT-13-PLC-331
OT-01371,CMMS,ASSET-201371
OT-01372,CMDB,CMDB-101372
OT-01372,PASSIVE,PLT-13-HISTORIAN-267
OT-01372,CMMS,ASSET-201372
OT-01373,CMDB,CMDB-101373
OT-01373,PASSIVE,PLT-13-VFD-261
OT-01373,CMMS,ASSET-201373
OT-01374,CMDB,CMDB-101374
OT-01374,PASSIVE,PLT-13-VFD-595
OT-01374,CMMS,ASSET-201374
OT-01375,CMDB,CMDB-101375
OT-01375,PASSIVE,PLT-13-OPC_SERVER-914
OT-01375,CMMS,ASSET-201375
OT-01376,CMDB,CMDB-101376
OT-01376,PASSIVE,PLT-13-GATEWAY-288
OT-01376,CMMS,ASSET-201376
OT-01377,CMDB,CMDB-101377
OT-01377,PASSIVE,PLT-13-PLC-850
OT-01377,CMMS,ASSET-201377
OT-01378,CMDB,CMDB-101378
OT-01378,PASSIVE,PLT-13-PLC-438
OT-01378,CMMS,ASSET-201378
OT-01379,CMDB,CMDB-101379
OT-01379,PASSIVE,PLT-13-OPC_SERVER-618
OT-01379,CMMS,ASSET-201379
OT-01380,CMDB,CMDB-101380
OT-01380,PASSIVE,PLT-13-NETWORK_SWITCH-335
OT-01380,CMMS,ASSET-201380
OT-01381,CMDB,CMDB-101381
OT-01381,PASSIVE,PLT-13-HMI-047
OT-01381,CMMS,ASSET-201381
OT-01382,CMDB,CMDB-101382
OT-01382,PASSIVE,PLT-13-VFD-968
OT-01382,CMMS,ASSET-201382
OT-01383,CMDB,CMDB-101383
OT-01383,PASSIVE,PLT-13-GATEWAY-746
OT-01383,CMMS,ASSET-201383
OT-01384,CMDB,CMDB-101384
OT-01384,PASSIVE,PLT-13-HMI-202
OT-01384,CMMS,ASSET-201384
OT-01385,CMDB,CMDB-101385
OT-01385,PASSIVE,PLT-13-OPC_SERVER-289
OT-01385,CMMS,ASSET-201385
OT-01386,CMDB,CMDB-101386
OT-01386,PASSIVE,PLT-13-GATEWAY-812
OT-01386,CMMS,ASSET-201386
OT-01387,CMDB,CMDB-101387
OT-01387,PASSIVE,PLT-13-DCS_CONTROLLER-794
OT-01387,CMMS,ASSET-201387
OT-01388,CMDB,CMDB-101388
OT-01388,PASSIVE,PLT-13-RTU-572
OT-01388,CMMS,ASSET-201388
OT-01389,CMDB,CMDB-101389
OT-01389,PASSIVE,PLT-13-SAFETY_PLC-658
OT-01389,CMMS,ASSET-201389
OT-01390,CMDB,CMDB-101390
OT-01390,PASSIVE,PLT-13-ENG_WORKSTATION-688
OT-01390,CMMS,ASSET-201390
OT-01391,CMDB,CMDB-101391
OT-01391,PASSIVE,PLT-13-SAFETY_PLC-827
OT-01391,CMMS,ASSET-201391
OT-01392,CMDB,CMDB-101392
OT-01392,PASSIVE,PLT-13-HISTORIAN-415
OT-01392,CMMS,ASSET-201392
OT-01393,CMDB,CMDB-101393
OT-01393,PASSIVE,PLT-13-SAFETY_PLC-104
OT-01393,CMMS,ASSET-201393
OT-01394,CMDB,CMDB-101394
OT-01394,PASSIVE,PLT-13-DCS_CONTROLLER-129
OT-01394,CMMS,ASSET-201394
OT-01395,CMDB,CMDB-101395
OT-01395,PASSIVE,PLT-13-IED-116
OT-01395,CMMS,ASSET-201395
OT-01396,CMDB,CMDB-101396
OT-01396,PASSIVE,PLT-13-HISTORIAN-145
OT-01396,CMMS,ASSET-201396
OT-01397,CMDB,CMDB-101397
OT-01397,PASSIVE,PLT-13-OPC_SERVER-007
OT-01397,CMMS,ASSET-201397
OT-01398,CMDB,CMDB-101398
OT-01398,PASSIVE,PLT-13-HISTORIAN-763
OT-01398,CMMS,ASSET-201398
OT-01399,CMDB,CMDB-101399
OT-01399,PASSIVE,PLT-13-PLC-850
OT-01399,CMMS,ASSET-201399
OT-01400,CMDB,CMDB-101400
OT-01400,PASSIVE,PLT-13-SENSOR-390
OT-01400,CMMS,ASSET-201400
OT-01401,CMDB,CMDB-101401
OT-01401,PASSIVE,PLT-13-DCS_CONTROLLER-730
OT-01401,CMMS,ASSET-201401
OT-01402,CMDB,CMDB-101402
OT-01402,PASSIVE,PLT-13-DCS_CONTROLLER-554
OT-01402,CMMS,ASSET-201402
OT-01403,CMDB,CMDB-101403
OT-01403,PASSIVE,PLT-13-DCS_CONTROLLER-663
OT-01403,CMMS,ASSET-201403
OT-01404,CMDB,CMDB-101404
OT-01404,PASSIVE,PLT-13-NETWORK_SWITCH-754
OT-01404,CMMS,ASSET-201404
OT-01405,CMDB,CMDB-101405
OT-01405,PASSIVE,PLT-13-HMI-665
OT-01405,CMMS,ASSET-201405
OT-01406,CMDB,CMDB-101406
OT-01406,PASSIVE,PLT-13-IED-022
OT-01406,CMMS,ASSET-201406
OT-01407,CMDB,CMDB-101407
OT-01407,PASSIVE,PLT-13-HMI-209
OT-01407,CMMS,ASSET-201407
OT-01408,CMDB,CMDB-101408
OT-01408,PASSIVE,PLT-13-SENSOR-217
OT-01408,CMMS,ASSET-201408
OT-01409,CMDB,CMDB-101409
OT-01409,PASSIVE,PLT-13-ENG_WORKSTATION-419
OT-01409,CMMS,ASSET-201409
OT-01410,CMDB,CMDB-101410
OT-01410,PASSIVE,PLT-13-NETWORK_SWITCH-355
OT-01410,CMMS,ASSET-201410
OT-01411,CMDB,CMDB-101411
OT-01411,PASSIVE,PLT-13-OPC_SERVER-279
OT-01411,CMMS,ASSET-201411
OT-01412,CMDB,CMDB-101412
OT-01412,PASSIVE,PLT-13-IED-727
OT-01412,CMMS,ASSET-201412
OT-01413,CMDB,CMDB-101413
OT-01413,PASSIVE,PLT-13-IED-442
OT-01413,CMMS,ASSET-201413
OT-01414,CMDB,CMDB-101414
OT-01414,PASSIVE,PLT-13-IED-325
OT-01414,CMMS,ASSET-201414
OT-01415,CMDB,CMDB-101415
OT-01415,PASSIVE,PLT-13-SAFETY_PLC-374
OT-01415,CMMS,ASSET-201415
OT-01416,CMDB,CMDB-101416
OT-01416,PASSIVE,PLT-13-GATEWAY-361
OT-01416,CMMS,ASSET-201416
OT-01417,CMDB,CMDB-101417
OT-01417,PASSIVE,PLT-13-HISTORIAN-858
OT-01417,CMMS,ASSET-201417
OT-01418,CMDB,CMDB-101418
OT-01418,PASSIVE,PLT-13-SENSOR-212
OT-01418,CMMS,ASSET-201418
OT-01419,CMDB,CMDB-101419
OT-01419,PASSIVE,PLT-13-ENG_WORKSTATION-028
OT-01419,CMMS,ASSET-201419
OT-01420,CMDB,CMDB-101420
OT-01420,PASSIVE,PLT-13-PLC-724
OT-01420,CMMS,ASSET-201420
OT-01421,CMDB,CMDB-101421
OT-01421,PASSIVE,PLT-13-GATEWAY-199
OT-01421,CMMS,ASSET-201421
OT-01422,CMDB,CMDB-101422
OT-01422,PASSIVE,PLT-13-SAFETY_PLC-258
OT-01422,CMMS,ASSET-201422
OT-01423,CMDB,CMDB-101423
OT-01423,PASSIVE,PLT-13-ENG_WORKSTATION-653
OT-01423,CMMS,ASSET-201423
OT-01424,CMDB,CMDB-101424
OT-01424,PASSIVE,PLT-13-PLC-242
OT-01424,CMMS,ASSET-201424
OT-01425,CMDB,CMDB-101425
OT-01425,PASSIVE,PLT-14-NETWORK_SWITCH-251
OT-01425,CMMS,ASSET-201425
OT-01426,CMDB,CMDB-101426
OT-01426,PASSIVE,PLT-14-PLC-390
OT-01426,CMMS,ASSET-201426
OT-01427,CMDB,CMDB-101427
OT-01427,PASSIVE,PLT-14-SENSOR-600
OT-01427,CMMS,ASSET-201427
OT-01428,CMDB,CMDB-101428
OT-01428,PASSIVE,PLT-14-HMI-691
OT-01428,CMMS,ASSET-201428
OT-01429,CMDB,CMDB-101429
OT-01429,PASSIVE,PLT-14-HISTORIAN-052
OT-01429,CMMS,ASSET-201429
OT-01430,CMDB,CMDB-101430
OT-01430,PASSIVE,PLT-14-DCS_CONTROLLER-805
