asset_id,plant_id,asset_type,vendor,model,firmware,ip_address,zone,protocol,registered_state,observed_state,criticality,owner,backup_age_days
OT-01160,PLT-11,GATEWAY,SensorTech,MDL-62,6.5.6,10.11.18.146,L0_FIELD,PROFINET,UNKNOWN,ONLINE,MEDIUM,Vendor,1
OT-01161,PLT-11,OPC_SERVER,ControlWorks,MDL-23,5.7.3,10.11.20.157,L3_SITE_OPS,PROFINET,ACTIVE,OFFLINE,MEDIUM,Maintenance,228
OT-01162,PLT-11,HISTORIAN,SensorTech,MDL-43,6.4.4,10.11.7.52,DMZ,ModbusTCP,ACTIVE,ONLINE,CRITICAL,Maintenance,163
OT-01163,PLT-11,SAFETY_PLC,NetSwitchCo,MDL-47,4.0.0,10.11.19.102,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,HIGH,Engineering,4
OT-01164,PLT-11,ENG_WORKSTATION,FieldLink,MDL-45,8.2.9,10.11.16.162,L0_FIELD,OPC_DA,RETIRED,ONLINE,CRITICAL,Unknown,237
OT-01165,PLT-11,SAFETY_PLC,ProcessSys,MDL-29,6.6.3,10.11.12.70,DMZ,OPC_UA,ACTIVE,UNSEEN,CRITICAL,Engineering,405
OT-01166,PLT-11,SAFETY_PLC,MotorDriveCo,MDL-90,3.1.0,10.11.7.43,L1_CONTROL,PROFINET,UNKNOWN,ONLINE,CRITICAL,Operations,45
OT-01167,PLT-11,SAFETY_PLC,SafeLogic,MDL-30,1.1.1,10.11.1.162,L1_CONTROL,VendorSerial,ACTIVE,ONLINE,LOW,OT Security,408
OT-01168,PLT-11,HISTORIAN,SensorTech,MDL-18,3.8.3,10.11.11.146,L0_FIELD,ModbusTCP,ACTIVE,ONLINE,HIGH,Vendor,262
OT-01169,PLT-11,ENG_WORKSTATION,HistorianX,MDL-24,6.2.9,10.11.9.154,DMZ,PROFIBUS,ACTIVE,ONLINE,HIGH,Unknown,129
OT-01170,PLT-11,DCS_CONTROLLER,LegacyPLC,MDL-56,3.6.0,10.11.18.102,L3_SITE_OPS,VendorSerial,ACTIVE,ONLINE,MEDIUM,Maintenance,59
OT-01171,PLT-11,PLC,SensorTech,MDL-35,6.3.6,10.11.7.17,DMZ,VendorSerial,ACTIVE,ONLINE,CRITICAL,Engineering,234
OT-01172,PLT-11,NETWORK_SWITCH,SensorTech,MDL-26,9.4.7,10.11.10.127,L0_FIELD,DNP3,ACTIVE,ONLINE,CRITICAL,Unknown,337
OT-01173,PLT-11,VFD,SensorTech,MDL-82,5.6.1,10.11.3.192,L0_FIELD,PROFIBUS,ACTIVE,ONLINE,HIGH,Operations,297
OT-01174,PLT-11,HISTORIAN,LegacyPLC,MDL-88,7.9.1,10.11.16.196,L0_FIELD,OPC_UA,ACTIVE,UNSEEN,HIGH,Unknown,249
OT-01175,PLT-11,VFD,MotorDriveCo,MDL-42,4.4.7,10.11.1.149,L3_SITE_OPS,OPC_DA,RETIRED,UNSEEN,CRITICAL,Unknown,240
OT-01176,PLT-11,DCS_CONTROLLER,MotorDriveCo,MDL-11,5.9.7,10.11.8.60,L3_SITE_OPS,PROFINET,ACTIVE,ONLINE,HIGH,Engineering,25
OT-01177,PLT-11,HISTORIAN,SensorTech,MDL-17,3.2.8,10.11.19.184,DMZ,PROFIBUS,RETIRED,ONLINE,HIGH,OT Security,136
OT-01178,PLT-11,HMI,NetSwitchCo,MDL-31,9.4.1,10.11.3.89,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,MEDIUM,Engineering,156
OT-01179,PLT-11,SENSOR,FieldLink,MDL-24,6.0.3,10.11.16.242,L1_CONTROL,IEC61850,ACTIVE,ONLINE,HIGH,Maintenance,268
OT-01180,PLT-11,SENSOR,ProcessSys,MDL-82,4.0.5,10.11.6.166,DMZ,IEC104,ACTIVE,UNSEEN,HIGH,Engineering,368
OT-01181,PLT-11,OPC_SERVER,ProcessSys,MDL-99,5.6.3,10.11.6.117,DMZ,OPC_UA,ACTIVE,ONLINE,CRITICAL,Maintenance,154
OT-01182,PLT-11,ENG_WORKSTATION,NetSwitchCo,MDL-85,8.2.1,10.11.6.108,L1_CONTROL,EtherNetIP,ACTIVE,ONLINE,MEDIUM,Engineering,296
OT-01183,PLT-11,OPC_SERVER,FieldLink,MDL-32,7.5.1,10.11.7.169,DMZ,PROFIBUS,ACTIVE,ONLINE,LOW,Maintenance,377
OT-01184,PLT-11,NETWORK_SWITCH,SafeLogic,MDL-60,3.8.0,10.11.14.13,DMZ,PROFINET,ACTIVE,ONLINE,HIGH,OT Security,293
OT-01185,PLT-11,DCS_CONTROLLER,SensorTech,MDL-60,7.8.3,10.11.17.140,DMZ,PROFIBUS,ACTIVE,ONLINE,HIGH,Vendor,388
OT-01186,PLT-11,RTU,HistorianX,MDL-62,5.2.3,10.11.3.49,L3_SITE_OPS,IEC61850,ACTIVE,INTERMITTENT,HIGH,OT Security,253
OT-01187,PLT-11,SAFETY_PLC,ControlWorks,MDL-83,5.5.0,10.11.5.213,L0_FIELD,VendorSerial,ACTIVE,ONLINE,HIGH,Maintenance,284
OT-01188,PLT-11,GATEWAY,FieldLink,MDL-24,8.7.3,10.11.13.240,L2_SUPERVISORY,DNP3,ACTIVE,ONLINE,CRITICAL,Engineering,114
OT-01189,PLT-11,ENG_WORKSTATION,MotorDriveCo,MDL-77,1.0.1,10.11.16.22,L2_SUPERVISORY,PROFINET,ACTIVE,ONLINE,CRITICAL,Operations,201
OT-01190,PLT-11,DCS_CONTROLLER,ControlWorks,MDL-60,7.6.6,10.11.11.29,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,MEDIUM,Operations,391
OT-01191,PLT-11,IED,NetSwitchCo,MDL-71,9.2.0,10.11.1.166,L0_FIELD,ModbusTCP,ACTIVE,ONLINE,CRITICAL,Vendor,254
OT-01192,PLT-11,VFD,NetSwitchCo,MDL-20,8.4.7,10.11.16.62,DMZ,ModbusTCP,ACTIVE,ONLINE,HIGH,Operations,394
OT-01193,PLT-11,SENSOR,SensorTech,MDL-70,3.7.2,10.11.16.187,DMZ,OPC_UA,ACTIVE,OFFLINE,HIGH,OT Security,155
OT-01194,PLT-11,OPC_SERVER,NetSwitchCo,MDL-13,3.7.0,10.11.1.155,L0_FIELD,DNP3,UNKNOWN,ONLINE,MEDIUM,Operations,257
OT-01195,PLT-11,SENSOR,RemoteAssist,MDL-24,2.7.3,10.11.3.98,L1_CONTROL,ModbusTCP,RETIRED,ONLINE,CRITICAL,Engineering,131
OT-01196,PLT-11,DCS_CONTROLLER,SafeLogic,MDL-46,3.9.3,10.11.15.28,DMZ,ModbusTCP,ACTIVE,ONLINE,CRITICAL,Vendor,364
OT-01197,PLT-11,PLC,NetSwitchCo,MDL-21,4.3.4,10.11.9.140,L3_SITE_OPS,OPC_DA,ACTIVE,ONLINE,HIGH,Unknown,91
OT-01198,PLT-11,IED,NetSwitchCo,MDL-29,8.2.2,10.11.12.51,L1_CONTROL,PROFINET,ACTIVE,ONLINE,LOW,Operations,15
OT-01199,PLT-11,OPC_SERVER,LegacyPLC,MDL-98,2.2.0,10.11.20.90,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,HIGH,Vendor,159
OT-01200,PLT-11,ENG_WORKSTATION,SafeLogic,MDL-86,1.5.1,10.11.18.20,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,HIGH,Vendor,383
OT-01201,PLT-11,DCS_CONTROLLER,MotorDriveCo,MDL-84,9.1.5,10.11.6.130,L3_SITE_OPS,IEC104,ACTIVE,UNSEEN,HIGH,Vendor,165
OT-01202,PLT-11,VFD,ControlWorks,MDL-92,8.0.5,10.11.9.35,L2_SUPERVISORY,OPC_UA,ACTIVE,UNSEEN,HIGH,OT Security,369
OT-01203,PLT-11,GATEWAY,ControlWorks,MDL-60,7.9.9,10.11.14.37,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,HIGH,Operations,172
OT-01204,PLT-11,HMI,SensorTech,MDL-31,8.9.5,10.11.16.183,L3_SITE_OPS,PROFIBUS,ACTIVE,INTERMITTENT,CRITICAL,Vendor,334
OT-01205,PLT-11,IED,MotorDriveCo,MDL-26,7.8.0,10.11.18.161,L1_CONTROL,EtherNetIP,RETIRED,ONLINE,MEDIUM,Operations,166
OT-01206,PLT-11,HMI,SafeLogic,MDL-28,7.2.9,10.11.11.186,L0_FIELD,OPC_DA,RETIRED,OFFLINE,HIGH,Vendor,317
OT-01207,PLT-12,OPC_SERVER,ProcessSys,MDL-93,3.3.7,10.12.15.4,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,CRITICAL,Engineering,108
OT-01208,PLT-12,VFD,SensorTech,MDL-86,6.8.0,10.12.20.202,L2_SUPERVISORY,PROFINET,UNKNOWN,ONLINE,HIGH,Vendor,164
OT-01209,PLT-12,GATEWAY,SensorTech,MDL-20,6.1.9,10.12.8.31,L0_FIELD,PROFIBUS,ACTIVE,ONLINE,LOW,Engineering,114
OT-01210,PLT-12,SENSOR,LegacyPLC,MDL-63,8.1.9,10.12.5.76,L2_SUPERVISORY,OPC_DA,ACTIVE,ONLINE,HIGH,OT Security,311
OT-01211,PLT-12,PLC,ProcessSys,MDL-63,7.4.7,10.12.2.190,L2_SUPERVISORY,DNP3,UNKNOWN,ONLINE,HIGH,OT Security,3
OT-01212,PLT-12,DCS_CONTROLLER,NetSwitchCo,MDL-97,8.6.7,10.12.4.165,DMZ,PROFIBUS,UNKNOWN,ONLINE,HIGH,Operations,18
OT-01213,PLT-12,OPC_SERVER,SafeLogic,MDL-62,5.0.0,10.12.3.17,L1_CONTROL,IEC104,RETIRED,ONLINE,MEDIUM,Vendor,43
OT-01214,PLT-12,IED,SafeLogic,MDL-22,5.1.2,10.12.1.241,L0_FIELD,OPC_DA,ACTIVE,ONLINE,HIGH,Engineering,166
OT-01215,PLT-12,HISTORIAN,ProcessSys,MDL-84,8.0.6,10.12.7.15,L1_CONTROL,VendorSerial,ACTIVE,ONLINE,HIGH,Unknown,180
OT-01216,PLT-12,GATEWAY,ControlWorks,MDL-98,1.9.7,10.12.2.3,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,CRITICAL,OT Security,158
OT-01217,PLT-12,SENSOR,HistorianX,MDL-86,9.1.9,10.12.8.140,DMZ,PROFINET,ACTIVE,ONLINE,HIGH,Engineering,403
OT-01218,PLT-12,HMI,SafeLogic,MDL-95,2.3.8,10.12.15.179,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,CRITICAL,Vendor,73
OT-01219,PLT-12,OPC_SERVER,HistorianX,MDL-60,2.9.4,10.12.7.169,L0_FIELD,EtherNetIP,ACTIVE,INTERMITTENT,CRITICAL,Operations,53
OT-01220,PLT-12,HMI,NetSwitchCo,MDL-89,8.5.3,10.12.13.144,L0_FIELD,OPC_DA,ACTIVE,ONLINE,HIGH,Unknown,336
OT-01221,PLT-12,HMI,HistorianX,MDL-88,4.1.5,10.12.3.157,L0_FIELD,OPC_DA,ACTIVE,ONLINE,HIGH,Vendor,170
OT-01222,PLT-12,GATEWAY,HistorianX,MDL-73,3.7.4,10.12.9.46,L0_FIELD,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Vendor,190
OT-01223,PLT-12,SENSOR,SensorTech,MDL-65,2.3.3,10.12.13.173,L0_FIELD,PROFINET,ACTIVE,ONLINE,CRITICAL,OT Security,141
OT-01224,PLT-12,SENSOR,FieldLink,MDL-52,2.7.9,10.12.13.229,L2_SUPERVISORY,VendorSerial,ACTIVE,ONLINE,CRITICAL,Unknown,357
OT-01225,PLT-12,RTU,ControlWorks,MDL-96,6.7.2,10.12.3.95,L0_FIELD,OPC_UA,ACTIVE,ONLINE,CRITICAL,Engineering,325
OT-01226,PLT-12,PLC,MotorDriveCo,MDL-11,5.4.1,10.12.1.219,L0_FIELD,VendorSerial,ACTIVE,ONLINE,CRITICAL,Engineering,321
OT-01227,PLT-12,RTU,RemoteAssist,MDL-65,7.0.9,10.12.3.219,DMZ,PROFINET,ACTIVE,UNSEEN,LOW,Engineering,193
OT-01228,PLT-12,RTU,LegacyPLC,MDL-37,3.3.6,10.12.15.12,DMZ,ModbusTCP,ACTIVE,ONLINE,CRITICAL,Unknown,22
OT-01229,PLT-12,DCS_CONTROLLER,SensorTech,MDL-56,8.8.6,10.12.20.149,L0_FIELD,DNP3,ACTIVE,ONLINE,CRITICAL,OT Security,348
OT-01230,PLT-12,HISTORIAN,ProcessSys,MDL-95,1.6.4,10.12.18.151,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Operations,376
OT-01231,PLT-12,RTU,RemoteAssist,MDL-34,5.2.1,10.12.9.136,L0_FIELD,IEC61850,ACTIVE,ONLINE,HIGH,Maintenance,147
OT-01232,PLT-12,GATEWAY,MotorDriveCo,MDL-70,2.0.0,10.12.20.42,L3_SITE_OPS,PROFINET,ACTIVE,ONLINE,MEDIUM,Engineering,319
OT-01233,PLT-12,IED,SafeLogic,MDL-37,2.6.1,10.12.8.205,DMZ,VendorSerial,ACTIVE,ONLINE,CRITICAL,Unknown,43
OT-01234,PLT-12,DCS_CONTROLLER,SensorTech,MDL-42,2.3.3,10.12.20.84,L3_SITE_OPS,PROFIBUS,UNKNOWN,ONLINE,CRITICAL,Vendor,259
OT-01235,PLT-12,SAFETY_PLC,FieldLink,MDL-86,2.2.8,10.12.3.219,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,HIGH,Unknown,225
OT-01236,PLT-12,ENG_WORKSTATION,FieldLink,MDL-39,9.8.4,10.12.17.183,L3_SITE_OPS,IEC104,ACTIVE,ONLINE,HIGH,Unknown,177
OT-01237,PLT-12,NETWORK_SWITCH,MotorDriveCo,MDL-15,4.0.5,10.12.19.56,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,HIGH,Operations,194
OT-01238,PLT-12,RTU,RemoteAssist,MDL-25,8.4.7,10.12.16.32,L1_CONTROL,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Vendor,341
OT-01239,PLT-12,NETWORK_SWITCH,MotorDriveCo,MDL-26,7.6.2,10.12.7.106,L2_SUPERVISORY,VendorSerial,ACTIVE,ONLINE,LOW,Engineering,331
OT-01240,PLT-12,ENG_WORKSTATION,LegacyPLC,MDL-58,4.9.0,10.12.16.81,L2_SUPERVISORY,VendorSerial,RETIRED,ONLINE,HIGH,Vendor,34
OT-01241,PLT-12,VFD,ControlWorks,MDL-78,2.0.0,10.12.15.175,DMZ,OPC_DA,RETIRED,ONLINE,HIGH,Vendor,284
OT-01242,PLT-12,RTU,RemoteAssist,MDL-61,6.2.8,10.12.2.157,DMZ,IEC61850,ACTIVE,ONLINE,MEDIUM,Unknown,154
OT-01243,PLT-12,ENG_WORKSTATION,NetSwitchCo,MDL-43,8.2.8,10.12.18.171,L3_SITE_OPS,PROFIBUS,ACTIVE,OFFLINE,CRITICAL,Vendor,358
OT-01244,PLT-12,PLC,RemoteAssist,MDL-79,7.7.2,10.12.14.173,L3_SITE_OPS,PROFINET,ACTIVE,OFFLINE,HIGH,Operations,370
OT-01245,PLT-12,IED,NetSwitchCo,MDL-74,1.2.1,10.12.19.209,L1_CONTROL,IEC61850,ACTIVE,ONLINE,MEDIUM,Unknown,196
OT-01246,PLT-12,SAFETY_PLC,ControlWorks,MDL-19,7.6.5,10.12.15.31,L0_FIELD,OPC_DA,ACTIVE,ONLINE,CRITICAL,Operations,229
OT-01247,PLT-12,OPC_SERVER,ControlWorks,MDL-95,4.2.9,10.12.15.87,L3_SITE_OPS,VendorSerial,ACTIVE,ONLINE,HIGH,Vendor,391
OT-01248,PLT-12,HISTORIAN,FieldLink,MDL-59,6.8.0,10.12.17.204,L1_CONTROL,OPC_DA,ACTIVE,INTERMITTENT,HIGH,Operations,311
OT-01249,PLT-12,PLC,MotorDriveCo,MDL-28,7.7.0,10.12.18.79,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,MEDIUM,OT Security,264
OT-01250,PLT-12,HMI,ProcessSys,MDL-39,9.8.9,10.12.11.146,DMZ,ModbusTCP,ACTIVE,ONLINE,CRITICAL,Unknown,291
OT-01251,PLT-12,HMI,FieldLink,MDL-87,4.2.3,10.12.19.194,L0_FIELD,IEC61850,ACTIVE,ONLINE,HIGH,Maintenance,348
OT-01252,PLT-12,VFD,SafeLogic,MDL-77,5.8.7,10.12.2.151,L2_SUPERVISORY,OPC_UA,ACTIVE,ONLINE,CRITICAL,OT Security,19
OT-01253,PLT-12,VFD,NetSwitchCo,MDL-32,3.5.8,10.12.10.18,L2_SUPERVISORY,DNP3,ACTIVE,ONLINE,MEDIUM,Vendor,174
OT-01254,PLT-12,HISTORIAN,HistorianX,MDL-18,3.7.9,10.12.6.9,L3_SITE_OPS,DNP3,UNKNOWN,ONLINE,HIGH,Vendor,262
OT-01255,PLT-12,OPC_SERVER,ControlWorks,MDL-52,5.2.5,10.12.17.106,L2_SUPERVISORY,PROFINET,ACTIVE,OFFLINE,HIGH,Engineering,328
OT-01256,PLT-12,IED,SensorTech,MDL-88,9.4.3,10.12.14.125,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,CRITICAL,OT Security,241
OT-01257,PLT-12,HMI,LegacyPLC,MDL-96,5.8.4,10.12.7.139,L3_SITE_OPS,OPC_UA,RETIRED,INTERMITTENT,CRITICAL,Unknown,371
OT-01258,PLT-12,SAFETY_PLC,FieldLink,MDL-43,1.9.1,10.12.15.47,DMZ,ModbusTCP,ACTIVE,UNSEEN,CRITICAL,Unknown,143
OT-01259,PLT-12,NETWORK_SWITCH,RemoteAssist,MDL-20,3.9.9,10.12.19.233,L1_CONTROL,IEC104,ACTIVE,ONLINE,HIGH,OT Security,382
OT-01260,PLT-12,IED,LegacyPLC,MDL-65,9.7.5,10.12.14.203,L1_CONTROL,OPC_DA,ACTIVE,ONLINE,MEDIUM,Engineering,46
OT-01261,PLT-12,ENG_WORKSTATION,ProcessSys,MDL-36,3.6.2,10.12.20.48,L2_SUPERVISORY,ModbusTCP,UNKNOWN,ONLINE,LOW,Unknown,244
OT-01262,PLT-12,RTU,NetSwitchCo,MDL-52,1.2.3,10.12.12.88,DMZ,ModbusTCP,ACTIVE,ONLINE,LOW,OT Security,292
OT-01263,PLT-12,NETWORK_SWITCH,HistorianX,MDL-14,2.2.8,10.12.12.29,L3_SITE_OPS,OPC_DA,ACTIVE,ONLINE,CRITICAL,Vendor,126
OT-01264,PLT-12,IED,FieldLink,MDL-64,3.6.2,10.12.1.104,L2_SUPERVISORY,IEC104,ACTIVE,OFFLINE,LOW,Operations,198
OT-01265,PLT-12,HMI,SensorTech,MDL-62,9.7.4,10.12.19.237,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,HIGH,Engineering,344
OT-01266,PLT-12,GATEWAY,ProcessSys,MDL-66,5.1.4,10.12.11.103,L0_FIELD,OPC_UA,ACTIVE,ONLINE,LOW,Operations,384
OT-01267,PLT-12,GATEWAY,SensorTech,MDL-28,7.4.9,10.12.12.161,DMZ,DNP3,ACTIVE,ONLINE,HIGH,Engineering,118
OT-01268,PLT-12,VFD,NetSwitchCo,MDL-75,2.8.7,10.12.6.245,DMZ,OPC_UA,ACTIVE,ONLINE,CRITICAL,Maintenance,263
OT-01269,PLT-12,HISTORIAN,FieldLink,MDL-88,1.7.4,10.12.7.154,L0_FIELD,PROFIBUS,ACTIVE,ONLINE,CRITICAL,Operations,266
OT-01270,PLT-12,NETWORK_SWITCH,RemoteAssist,MDL-10,5.0.1,10.12.20.83,L0_FIELD,ModbusTCP,ACTIVE,ONLINE,LOW,Vendor,162
OT-01271,PLT-12,OPC_SERVER,SafeLogic,MDL-15,1.6.0,10.12.19.166,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,HIGH,Vendor,8
OT-01272,PLT-12,SENSOR,NetSwitchCo,MDL-11,3.8.5,10.12.15.39,L3_SITE_OPS,OPC_UA,ACTIVE,ONLINE,HIGH,Unknown,398
OT-01273,PLT-12,VFD,FieldLink,MDL-65,5.3.2,10.12.4.9,L2_SUPERVISORY,PROFIBUS,ACTIVE,ONLINE,CRITICAL,Unknown,11
OT-01274,PLT-12,NETWORK_SWITCH,SensorTech,MDL-41,4.9.8,10.12.20.146,L1_CONTROL,ModbusTCP,ACTIVE,ONLINE,LOW,OT Security,395
OT-01275,PLT-12,VFD,FieldLink,MDL-96,2.1.3,10.12.15.79,L2_SUPERVISORY,PROFIBUS,UNKNOWN,ONLINE,LOW,Maintenance,36
OT-01276,PLT-12,RTU,ProcessSys,MDL-42,4.3.8,10.12.19.168,L3_SITE_OPS,ModbusTCP,ACTIVE,ONLINE,CRITICAL,Vendor,65
OT-01277,PLT-12,HMI,FieldLink,MDL-93,9.2.5,10.12.20.195,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,HIGH,Vendor,75
OT-01278,PLT-12,IED,FieldLink,MDL-20,3.3.1,10.12.5.19,L2_SUPERVISORY,ModbusTCP,ACTIVE,ONLINE,LOW,Maintenance,80
OT-01279,PLT-12,SAFETY_PLC,ControlWorks,MDL-55,8.4.8,10.12.17.57,L1_CONTROL,EtherNetIP,ACTIVE,ONLINE,MEDIUM,Vendor,291
OT-01280,PLT-12,NETWORK_SWITCH,MotorDriveCo,MDL-51,4.1.0,10.12.1.220,DMZ,PROFIBUS,RETIRED,ONLINE,MEDIUM,Operations,174
OT-01281,PLT-12,OPC_SERVER,SensorTech,MDL-91,3.1.6,10.12.3.53,L0_FIELD,VendorSerial,ACTIVE,ONLINE,HIGH,Operations,25
OT-01282,PLT-12,GATEWAY,RemoteAssist,MDL-30,4.6.3,10.12.20.121,DMZ,EtherNetIP,ACTIVE,UNSEEN,CRITICAL,Vendor,143
OT-01283,PLT-12,RTU,MotorDriveCo,MDL-42,7.4.5,10.12.16.109,L1_CONTROL,ModbusTCP,ACTIVE,ONLINE,LOW,Maintenance,401
OT-01284,PLT-12,RTU,FieldLink,MDL-60,2.7.5,10.12.2.168,L1_CONTROL,IEC104,ACTIVE,ONLINE,HIGH,Engineering,317
OT-01285,PLT-12,HMI,SafeLogic,MDL-28,7.4.3,10.12.3.95,L2_SUPERVISORY,PROFIBUS,UNKNOWN,ONLINE,CRITICAL,OT Security,411
OT-01286,PLT-12,GATEWAY,FieldLink,MDL-51,5.0.5,10.12.6.72,DMZ,OPC_UA,ACTIVE,OFFLINE,MEDIUM,Unknown,213
OT-01287,PLT-12,SENSOR,HistorianX,MDL-81,3.3.7,10.12.16.191,DMZ,PROFINET,ACTIVE,ONLINE,MEDIUM,Operations,249
OT-01288,PLT-12,IED,HistorianX,MDL-69,3.5.8,10.12.1.56,L3_SITE_OPS,IEC104,ACTIVE,ONLINE,HIGH,Engineering,121
OT-01289,PLT-12,HMI,SafeLogic,MDL-44,5.9.5,10.12.4.125,L0_FIELD,IEC61850,ACTIVE,ONLINE,MEDIUM,OT Security,268
OT-01290,PLT-12,SENSOR,HistorianX,MDL-98,7.3.7,10.12.14.229,L1_CONTROL,ModbusTCP,UNKNOWN,ONLINE,MEDIUM,Maintenance,134
OT-01291,PLT-12,DCS_CONTROLLER,MotorDriveCo,MDL-56,7.7.3,10.12.15.212,DMZ,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Maintenance,406
OT-01292,PLT-12,DCS_CONTROLLER,LegacyPLC,MDL-91,5.2.5,10.12.2.97,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,LOW,Engineering,229
OT-01293,PLT-12,DCS_CONTROLLER,MotorDriveCo,MDL-31,1.6.0,10.12.5.150,DMZ,IEC104,ACTIVE,ONLINE,HIGH,Vendor,84
OT-01294,PLT-12,DCS_CONTROLLER,FieldLink,MDL-34,3.6.7,10.12.15.198,L3_SITE_OPS,OPC_UA,ACTIVE,ONLINE,CRITICAL,Operations,323
OT-01295,PLT-12,DCS_CONTROLLER,RemoteAssist,MDL-28,7.5.8,10.12.19.34,L3_SITE_OPS,IEC61850,ACTIVE,ONLINE,HIGH,Unknown,362
OT-01296,PLT-12,RTU,HistorianX,MDL-90,5.6.4,10.12.20.78,L0_FIELD,IEC104,ACTIVE,ONLINE,HIGH,Operations,225
OT-01297,PLT-12,PLC,FieldLink,MDL-56,5.2.9,10.12.16.239,L1_CONTROL,VendorSerial,ACTIVE,ONLINE,HIGH,Maintenance,276
OT-01298,PLT-12,RTU,SensorTech,MDL-72,9.2.4,10.12.16.127,L1_CONTROL,IEC61850,ACTIVE,ONLINE,CRITICAL,Maintenance,401
OT-01299,PLT-12,IED,FieldLink,MDL-50,2.6.0,10.12.3.157,DMZ,OPC_DA,ACTIVE,ONLINE,CRITICAL,Operations,87
OT-01300,PLT-12,NETWORK_SWITCH,ControlWorks,MDL-89,4.8.3,10.12.18.29,L2_SUPERVISORY,DNP3,ACTIVE,ONLINE,CRITICAL,OT Security,212
OT-01301,PLT-12,ENG_WORKSTATION,SensorTech,MDL-27,8.0.1,10.12.18.35,L2_SUPERVISORY,EtherNetIP,ACTIVE,OFFLINE,CRITICAL,Unknown,334
OT-01302,PLT-12,NETWORK_SWITCH,LegacyPLC,MDL-32,7.3.7,10.12.5.146,L1_CONTROL,EtherNetIP,ACTIVE,UNSEEN,CRITICAL,Operations,37
OT-01303,PLT-12,ENG_WORKSTATION,NetSwitchCo,MDL-18,3.8.4,10.12.1.220,DMZ,IEC104,ACTIVE,ONLINE,CRITICAL,OT Security,410
OT-01304,PLT-12,NETWORK_SWITCH,NetSwitchCo,MDL-20,3.3.8,10.12.9.193,L0_FIELD,IEC104,ACTIVE,ONLINE,MEDIUM,Maintenance,4
OT-01305,PLT-12,HISTORIAN,SensorTech,MDL-58,4.2.9,10.12.18.3,L3_SITE_OPS,PROFINET,ACTIVE,ONLINE,HIGH,Vendor,342
OT-01306,PLT-12,HISTORIAN,SensorTech,MDL-31,6.9.5,10.12.5.144,L1_CONTROL,IEC61850,ACTIVE,INTERMITTENT,CRITICAL,Operations,248
OT-01307,PLT-12,GATEWAY,ControlWorks,MDL-12,5.1.3,10.12.16.227,L3_SITE_OPS,EtherNetIP,ACTIVE,ONLINE,MEDIUM,Operations,83
OT-01308,PLT-13,VFD,HistorianX,MDL-51,7.1.7,10.13.15.13,DMZ,PROFIBUS,ACTIVE,ONLINE,MEDIUM,OT Security,188
OT-01309,PLT-13,RTU,RemoteAssist,MDL-14,9.3.6,10.13.16.172,L0_FIELD,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Operations,81
OT-01310,PLT-13,NETWORK_SWITCH,SensorTech,MDL-28,4.3.7,10.13.2.196,L1_CONTROL,IEC104,UNKNOWN,ONLINE,HIGH,Operations,235
OT-01311,PLT-13,DCS_CONTROLLER,ControlWorks,MDL-48,2.1.9,10.13.12.139,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,CRITICAL,Maintenance,337
OT-01312,PLT-13,ENG_WORKSTATION,ProcessSys,MDL-96,9.1.8,10.13.4.7,L1_CONTROL,EtherNetIP,ACTIVE,ONLINE,MEDIUM,Maintenance,215
OT-01313,PLT-13,RTU,SafeLogic,MDL-30,6.9.1,10.13.18.40,L0_FIELD,EtherNetIP,ACTIVE,ONLINE,MEDIUM,Operations,188
OT-01314,PLT-13,SENSOR,FieldLink,MDL-83,5.1.3,10.13.8.81,L2_SUPERVISORY,IEC61850,RETIRED,ONLINE,CRITICAL,OT Security,391
OT-01315,PLT-13,SENSOR,FieldLink,MDL-32,4.8.9,10.13.1.84,L0_FIELD,OPC_DA,RETIRED,ONLINE,HIGH,Maintenance,200
OT-01316,PLT-13,DCS_CONTROLLER,ProcessSys,MDL-69,6.3.1,10.13.5.155,L3_SITE_OPS,OPC_UA,ACTIVE,ONLINE,LOW,Vendor,33
