alert_id,asset_id,plant_id,timestamp,type,severity,soc_status,process_context
ALT-001644,OT-01755,PLT-16,2026-10-01T08:13:00,PROTOCOL_ANOMALY,LOW,OPEN,MAINTENANCE_WINDOW
ALT-001645,OT-00180,PLT-02,2026-09-22T08:59:00,CONFIG_DRIFT,MEDIUM,CLOSED,DEGRADED
ALT-001646,OT-00935,PLT-09,2026-09-30T20:33:00,CONFIG_DRIFT,HIGH,TRIAGED,UNKNOWN
ALT-001647,OT-01562,PLT-15,2026-09-09T04:10:00,UNEXPECTED_WRITE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001648,OT-00047,PLT-01,2026-09-25T15:53:00,POLICY_VIOLATION,LOW,SUPPRESSED,UNKNOWN
ALT-001649,OT-01098,PLT-10,2026-09-18T13:16:00,NEW_DEVICE,LOW,TRIAGED,UNKNOWN
ALT-001650,OT-01317,PLT-13,2026-09-27T14:36:00,AUTH_ANOMALY,HIGH,OPEN,UNKNOWN
ALT-001651,OT-00761,PLT-08,2026-09-14T03:42:00,NEW_DEVICE,HIGH,OPEN,UNKNOWN
ALT-001652,OT-00383,PLT-04,2026-09-26T11:19:00,AUTH_ANOMALY,HIGH,TRIAGED,NORMAL
ALT-001653,OT-00050,PLT-01,2026-09-29T04:21:00,AUTH_ANOMALY,MEDIUM,CLOSED,MAINTENANCE_WINDOW
ALT-001654,OT-00999,PLT-10,2026-09-09T17:29:00,CONFIG_DRIFT,MEDIUM,OPEN,UNKNOWN
ALT-001655,OT-01156,PLT-11,2026-10-01T13:48:00,NEW_DEVICE,CRITICAL,CLOSED,UNKNOWN
ALT-001656,OT-01869,PLT-17,2026-09-23T08:53:00,POLICY_VIOLATION,LOW,CLOSED,UNKNOWN
ALT-001657,OT-00211,PLT-03,2026-09-19T14:09:00,CONFIG_DRIFT,MEDIUM,TRIAGED,UNKNOWN
ALT-001658,OT-01152,PLT-11,2026-09-04T13:36:00,CONFIG_DRIFT,MEDIUM,CLOSED,UNKNOWN
ALT-001659,OT-02009,PLT-18,2026-09-01T03:09:00,MALWARE_SIGNAL,LOW,TRIAGED,UNKNOWN
ALT-001660,OT-00596,PLT-06,2026-09-11T08:49:00,MALWARE_SIGNAL,CRITICAL,CLOSED,DEGRADED
ALT-001661,OT-00486,PLT-05,2026-09-01T14:04:00,NEW_DEVICE,HIGH,TRIAGED,UNKNOWN
ALT-001662,OT-01538,PLT-14,2026-09-16T09:24:00,CONFIG_DRIFT,MEDIUM,OPEN,UNKNOWN
ALT-001663,OT-00887,PLT-09,2026-09-01T14:04:00,MALWARE_SIGNAL,MEDIUM,CLOSED,UNKNOWN
ALT-001664,OT-01829,PLT-17,2026-09-24T23:25:00,UNEXPECTED_WRITE,LOW,OPEN,UNKNOWN
ALT-001665,OT-00717,PLT-07,2026-09-04T17:52:00,NEW_DEVICE,HIGH,OPEN,NORMAL
ALT-001666,OT-00347,PLT-04,2026-09-21T07:05:00,PROTOCOL_ANOMALY,CRITICAL,TRIAGED,UNKNOWN
ALT-001667,OT-00615,PLT-06,2026-09-03T14:44:00,MALWARE_SIGNAL,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001668,OT-01688,PLT-16,2026-09-20T11:41:00,AUTH_ANOMALY,HIGH,CLOSED,NORMAL
ALT-001669,OT-00270,PLT-03,2026-09-18T16:20:00,UNEXPECTED_WRITE,HIGH,OPEN,UNKNOWN
ALT-001670,OT-00838,PLT-08,2026-09-29T20:58:00,AUTH_ANOMALY,LOW,TRIAGED,DEGRADED
ALT-001671,OT-01677,PLT-16,2026-09-01T05:35:00,NEW_DEVICE,LOW,OPEN,UNKNOWN
ALT-001672,OT-01290,PLT-12,2026-09-12T05:03:00,CONFIG_DRIFT,MEDIUM,OPEN,UNKNOWN
ALT-001673,OT-01012,PLT-10,2026-09-17T21:50:00,PROTOCOL_ANOMALY,LOW,OPEN,UNKNOWN
ALT-001674,OT-00651,PLT-07,2026-09-05T20:42:00,MALWARE_SIGNAL,HIGH,SUPPRESSED,UNKNOWN
ALT-001675,OT-00540,PLT-06,2026-09-17T05:18:00,MALWARE_SIGNAL,HIGH,SUPPRESSED,UNKNOWN
ALT-001676,OT-01539,PLT-14,2026-09-21T15:46:00,POLICY_VIOLATION,LOW,TRIAGED,DEGRADED
ALT-001677,OT-00840,PLT-08,2026-09-28T22:49:00,MALWARE_SIGNAL,HIGH,OPEN,DEGRADED
ALT-001678,OT-00876,PLT-08,2026-09-30T09:58:00,AUTH_ANOMALY,LOW,CLOSED,DEGRADED
ALT-001679,OT-00271,PLT-03,2026-09-19T15:24:00,MALWARE_SIGNAL,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001680,OT-00575,PLT-06,2026-09-30T14:28:00,POLICY_VIOLATION,LOW,OPEN,UNKNOWN
ALT-001681,OT-00643,PLT-07,2026-09-05T04:59:00,POLICY_VIOLATION,MEDIUM,SUPPRESSED,DEGRADED
ALT-001682,OT-01682,PLT-16,2026-10-04T20:11:00,NEW_DEVICE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001683,OT-00362,PLT-04,2026-09-29T18:35:00,NEW_DEVICE,MEDIUM,TRIAGED,NORMAL
ALT-001684,OT-00690,PLT-07,2026-09-06T09:59:00,CONFIG_DRIFT,CRITICAL,CLOSED,UNKNOWN
ALT-001685,OT-00986,PLT-09,2026-09-28T04:00:00,AUTH_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-001686,OT-00857,PLT-08,2026-09-08T23:06:00,POLICY_VIOLATION,MEDIUM,OPEN,DEGRADED
ALT-001687,OT-00423,PLT-04,2026-09-23T07:18:00,MALWARE_SIGNAL,MEDIUM,CLOSED,UNKNOWN
ALT-001688,OT-00377,PLT-04,2026-09-19T13:15:00,MALWARE_SIGNAL,LOW,CLOSED,UNKNOWN
ALT-001689,OT-01909,PLT-18,2026-09-19T17:41:00,AUTH_ANOMALY,HIGH,OPEN,DEGRADED
ALT-001690,OT-00821,PLT-08,2026-10-02T21:29:00,AUTH_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-001691,OT-00592,PLT-06,2026-09-01T13:21:00,CONFIG_DRIFT,LOW,CLOSED,UNKNOWN
ALT-001692,OT-00905,PLT-09,2026-09-20T17:40:00,CONFIG_DRIFT,LOW,TRIAGED,NORMAL
ALT-001693,OT-00836,PLT-08,2026-09-19T17:46:00,CONFIG_DRIFT,LOW,TRIAGED,UNKNOWN
ALT-001694,OT-01617,PLT-15,2026-09-10T03:24:00,CONFIG_DRIFT,HIGH,CLOSED,UNKNOWN
ALT-001695,OT-00128,PLT-02,2026-09-11T12:00:00,PROTOCOL_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-001696,OT-00143,PLT-02,2026-10-05T05:17:00,NEW_DEVICE,LOW,TRIAGED,UNKNOWN
ALT-001697,OT-01329,PLT-13,2026-09-05T16:47:00,CONFIG_DRIFT,HIGH,TRIAGED,UNKNOWN
ALT-001698,OT-01356,PLT-13,2026-10-01T16:41:00,PROTOCOL_ANOMALY,HIGH,OPEN,MAINTENANCE_WINDOW
ALT-001699,OT-01997,PLT-18,2026-10-03T19:25:00,AUTH_ANOMALY,HIGH,OPEN,UNKNOWN
ALT-001700,OT-00139,PLT-02,2026-10-04T13:22:00,UNEXPECTED_WRITE,LOW,CLOSED,UNKNOWN
ALT-001701,OT-01025,PLT-10,2026-09-29T08:23:00,CONFIG_DRIFT,CRITICAL,TRIAGED,UNKNOWN
ALT-001702,OT-01673,PLT-16,2026-09-19T04:42:00,AUTH_ANOMALY,LOW,CLOSED,UNKNOWN
ALT-001703,OT-01178,PLT-11,2026-09-07T14:54:00,UNEXPECTED_WRITE,MEDIUM,TRIAGED,UNKNOWN
ALT-001704,OT-00564,PLT-06,2026-09-08T22:05:00,POLICY_VIOLATION,MEDIUM,OPEN,MAINTENANCE_WINDOW
ALT-001705,OT-00923,PLT-09,2026-09-19T22:30:00,AUTH_ANOMALY,LOW,OPEN,UNKNOWN
ALT-001706,OT-00673,PLT-07,2026-09-27T12:05:00,NEW_DEVICE,MEDIUM,CLOSED,UNKNOWN
ALT-001707,OT-00512,PLT-05,2026-09-10T08:21:00,AUTH_ANOMALY,MEDIUM,CLOSED,UNKNOWN
ALT-001708,OT-01456,PLT-14,2026-09-05T09:22:00,NEW_DEVICE,HIGH,TRIAGED,DEGRADED
ALT-001709,OT-00031,PLT-01,2026-09-09T01:32:00,AUTH_ANOMALY,HIGH,OPEN,UNKNOWN
ALT-001710,OT-00252,PLT-03,2026-09-11T06:24:00,NEW_DEVICE,LOW,TRIAGED,UNKNOWN
ALT-001711,OT-01458,PLT-14,2026-10-01T08:39:00,UNEXPECTED_WRITE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001712,OT-00006,PLT-01,2026-09-21T06:44:00,POLICY_VIOLATION,CRITICAL,SUPPRESSED,MAINTENANCE_WINDOW
ALT-001713,OT-01390,PLT-13,2026-10-02T04:38:00,NEW_DEVICE,CRITICAL,SUPPRESSED,NORMAL
ALT-001714,OT-00458,PLT-05,2026-09-11T18:34:00,MALWARE_SIGNAL,LOW,OPEN,NORMAL
ALT-001715,OT-01423,PLT-13,2026-10-04T12:06:00,CONFIG_DRIFT,MEDIUM,TRIAGED,UNKNOWN
ALT-001716,OT-00511,PLT-05,2026-09-16T21:44:00,AUTH_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-001717,OT-00352,PLT-04,2026-10-05T02:05:00,CONFIG_DRIFT,CRITICAL,CLOSED,MAINTENANCE_WINDOW
ALT-001718,OT-00339,PLT-04,2026-09-28T18:22:00,POLICY_VIOLATION,HIGH,OPEN,UNKNOWN
ALT-001719,OT-00190,PLT-02,2026-09-15T15:55:00,MALWARE_SIGNAL,LOW,CLOSED,UNKNOWN
ALT-001720,OT-01320,PLT-13,2026-10-05T17:12:00,CONFIG_DRIFT,MEDIUM,OPEN,UNKNOWN
ALT-001721,OT-00388,PLT-04,2026-09-19T08:27:00,MALWARE_SIGNAL,MEDIUM,CLOSED,DEGRADED
ALT-001722,OT-00744,PLT-07,2026-09-11T09:48:00,AUTH_ANOMALY,MEDIUM,CLOSED,DEGRADED
ALT-001723,OT-01227,PLT-12,2026-10-03T05:44:00,UNEXPECTED_WRITE,MEDIUM,TRIAGED,DEGRADED
ALT-001724,OT-01511,PLT-14,2026-09-20T22:23:00,CONFIG_DRIFT,MEDIUM,SUPPRESSED,DEGRADED
ALT-001725,OT-01992,PLT-18,2026-09-06T08:01:00,CONFIG_DRIFT,LOW,CLOSED,DEGRADED
ALT-001726,OT-01559,PLT-15,2026-09-02T23:07:00,POLICY_VIOLATION,MEDIUM,TRIAGED,UNKNOWN
ALT-001727,OT-00805,PLT-08,2026-09-28T14:50:00,AUTH_ANOMALY,HIGH,OPEN,DEGRADED
ALT-001728,OT-01291,PLT-12,2026-09-20T15:40:00,PROTOCOL_ANOMALY,LOW,CLOSED,MAINTENANCE_WINDOW
ALT-001729,OT-01814,PLT-17,2026-09-25T16:51:00,NEW_DEVICE,MEDIUM,OPEN,UNKNOWN
ALT-001730,OT-00919,PLT-09,2026-09-19T18:32:00,AUTH_ANOMALY,HIGH,SUPPRESSED,UNKNOWN
ALT-001731,OT-01507,PLT-14,2026-09-25T01:04:00,UNEXPECTED_WRITE,CRITICAL,OPEN,MAINTENANCE_WINDOW
ALT-001732,OT-00323,PLT-04,2026-09-28T04:19:00,POLICY_VIOLATION,HIGH,OPEN,UNKNOWN
ALT-001733,OT-01707,PLT-16,2026-09-15T13:58:00,AUTH_ANOMALY,HIGH,OPEN,UNKNOWN
ALT-001734,OT-01206,PLT-11,2026-09-18T01:48:00,NEW_DEVICE,LOW,SUPPRESSED,DEGRADED
ALT-001735,OT-00716,PLT-07,2026-09-27T17:54:00,AUTH_ANOMALY,HIGH,CLOSED,UNKNOWN
ALT-001736,OT-01802,PLT-17,2026-09-21T22:52:00,UNEXPECTED_WRITE,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-001737,OT-01516,PLT-14,2026-09-16T21:33:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001738,OT-00126,PLT-02,2026-10-05T20:12:00,AUTH_ANOMALY,MEDIUM,CLOSED,UNKNOWN
ALT-001739,OT-00378,PLT-04,2026-09-15T08:26:00,CONFIG_DRIFT,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001740,OT-00771,PLT-08,2026-09-20T02:05:00,NEW_DEVICE,HIGH,OPEN,UNKNOWN
ALT-001741,OT-01354,PLT-13,2026-09-08T19:40:00,MALWARE_SIGNAL,MEDIUM,OPEN,UNKNOWN
ALT-001742,OT-01021,PLT-10,2026-09-02T09:06:00,AUTH_ANOMALY,HIGH,TRIAGED,MAINTENANCE_WINDOW
ALT-001743,OT-01217,PLT-12,2026-09-05T12:02:00,CONFIG_DRIFT,HIGH,TRIAGED,DEGRADED
ALT-001744,OT-00001,PLT-01,2026-09-22T16:42:00,UNEXPECTED_WRITE,LOW,TRIAGED,NORMAL
ALT-001745,OT-00627,PLT-06,2026-09-01T16:42:00,UNEXPECTED_WRITE,HIGH,SUPPRESSED,UNKNOWN
ALT-001746,OT-00736,PLT-07,2026-09-24T22:16:00,PROTOCOL_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-001747,OT-01934,PLT-18,2026-09-28T22:26:00,AUTH_ANOMALY,LOW,TRIAGED,DEGRADED
ALT-001748,OT-00127,PLT-02,2026-09-14T21:30:00,POLICY_VIOLATION,MEDIUM,CLOSED,UNKNOWN
ALT-001749,OT-01809,PLT-17,2026-09-20T20:50:00,PROTOCOL_ANOMALY,MEDIUM,CLOSED,MAINTENANCE_WINDOW
ALT-001750,OT-00966,PLT-09,2026-09-19T14:48:00,NEW_DEVICE,MEDIUM,OPEN,UNKNOWN
ALT-001751,OT-00736,PLT-07,2026-09-12T21:59:00,MALWARE_SIGNAL,MEDIUM,OPEN,MAINTENANCE_WINDOW
ALT-001752,OT-01417,PLT-13,2026-09-17T01:23:00,PROTOCOL_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-001753,OT-00898,PLT-09,2026-09-30T01:55:00,UNEXPECTED_WRITE,HIGH,CLOSED,DEGRADED
ALT-001754,OT-01569,PLT-15,2026-09-27T18:16:00,POLICY_VIOLATION,LOW,TRIAGED,DEGRADED
ALT-001755,OT-01269,PLT-12,2026-10-01T23:32:00,MALWARE_SIGNAL,HIGH,OPEN,UNKNOWN
ALT-001756,OT-00978,PLT-09,2026-09-18T03:56:00,MALWARE_SIGNAL,LOW,CLOSED,UNKNOWN
ALT-001757,OT-01329,PLT-13,2026-09-11T10:37:00,AUTH_ANOMALY,HIGH,CLOSED,NORMAL
ALT-001758,OT-01400,PLT-13,2026-09-14T09:17:00,CONFIG_DRIFT,LOW,SUPPRESSED,UNKNOWN
ALT-001759,OT-01047,PLT-10,2026-10-03T13:20:00,NEW_DEVICE,LOW,TRIAGED,DEGRADED
ALT-001760,OT-01205,PLT-11,2026-09-30T04:28:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,UNKNOWN
ALT-001761,OT-00264,PLT-03,2026-09-09T12:21:00,PROTOCOL_ANOMALY,HIGH,OPEN,UNKNOWN
ALT-001762,OT-00420,PLT-04,2026-09-05T04:25:00,POLICY_VIOLATION,MEDIUM,CLOSED,UNKNOWN
ALT-001763,OT-01726,PLT-16,2026-10-02T20:54:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001764,OT-01093,PLT-10,2026-09-26T21:30:00,UNEXPECTED_WRITE,LOW,TRIAGED,NORMAL
ALT-001765,OT-00813,PLT-08,2026-10-04T22:20:00,MALWARE_SIGNAL,HIGH,SUPPRESSED,DEGRADED
ALT-001766,OT-00517,PLT-05,2026-09-12T21:29:00,UNEXPECTED_WRITE,LOW,TRIAGED,UNKNOWN
ALT-001767,OT-01931,PLT-18,2026-09-25T23:43:00,MALWARE_SIGNAL,HIGH,SUPPRESSED,DEGRADED
ALT-001768,OT-01393,PLT-13,2026-09-27T18:00:00,MALWARE_SIGNAL,MEDIUM,OPEN,NORMAL
ALT-001769,OT-01083,PLT-10,2026-09-28T20:44:00,AUTH_ANOMALY,MEDIUM,TRIAGED,UNKNOWN
ALT-001770,OT-01314,PLT-13,2026-09-22T05:39:00,AUTH_ANOMALY,MEDIUM,OPEN,UNKNOWN
ALT-001771,OT-00780,PLT-08,2026-09-08T01:02:00,AUTH_ANOMALY,HIGH,TRIAGED,UNKNOWN
ALT-001772,OT-00642,PLT-07,2026-10-02T04:14:00,NEW_DEVICE,HIGH,CLOSED,MAINTENANCE_WINDOW
ALT-001773,OT-00006,PLT-01,2026-09-09T11:22:00,POLICY_VIOLATION,LOW,TRIAGED,UNKNOWN
ALT-001774,OT-00104,PLT-02,2026-10-03T06:42:00,UNEXPECTED_WRITE,MEDIUM,TRIAGED,UNKNOWN
ALT-001775,OT-01804,PLT-17,2026-09-17T04:12:00,UNEXPECTED_WRITE,HIGH,CLOSED,UNKNOWN
ALT-001776,OT-00203,PLT-02,2026-09-13T13:06:00,POLICY_VIOLATION,LOW,SUPPRESSED,UNKNOWN
ALT-001777,OT-01231,PLT-12,2026-09-27T14:19:00,AUTH_ANOMALY,LOW,CLOSED,NORMAL
ALT-001778,OT-00867,PLT-08,2026-09-24T14:16:00,AUTH_ANOMALY,LOW,SUPPRESSED,MAINTENANCE_WINDOW
ALT-001779,OT-01262,PLT-12,2026-10-04T06:20:00,AUTH_ANOMALY,MEDIUM,OPEN,UNKNOWN
ALT-001780,OT-01159,PLT-11,2026-10-02T22:06:00,PROTOCOL_ANOMALY,LOW,OPEN,UNKNOWN
ALT-001781,OT-00131,PLT-02,2026-10-02T15:40:00,AUTH_ANOMALY,LOW,SUPPRESSED,MAINTENANCE_WINDOW
ALT-001782,OT-00898,PLT-09,2026-09-11T05:42:00,CONFIG_DRIFT,LOW,TRIAGED,UNKNOWN
ALT-001783,OT-01436,PLT-14,2026-09-23T01:20:00,POLICY_VIOLATION,MEDIUM,TRIAGED,NORMAL
ALT-001784,OT-00668,PLT-07,2026-09-12T00:10:00,PROTOCOL_ANOMALY,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-001785,OT-01179,PLT-11,2026-09-29T04:02:00,PROTOCOL_ANOMALY,MEDIUM,TRIAGED,NORMAL
ALT-001786,OT-00490,PLT-05,2026-10-03T23:21:00,MALWARE_SIGNAL,MEDIUM,SUPPRESSED,NORMAL
ALT-001787,OT-01720,PLT-16,2026-10-04T05:52:00,POLICY_VIOLATION,LOW,OPEN,MAINTENANCE_WINDOW
ALT-001788,OT-01480,PLT-14,2026-09-23T18:52:00,UNEXPECTED_WRITE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001789,OT-00716,PLT-07,2026-09-20T21:38:00,MALWARE_SIGNAL,LOW,CLOSED,UNKNOWN
ALT-001790,OT-00370,PLT-04,2026-09-25T09:42:00,UNEXPECTED_WRITE,MEDIUM,OPEN,UNKNOWN
ALT-001791,OT-01205,PLT-11,2026-09-03T11:03:00,AUTH_ANOMALY,LOW,OPEN,UNKNOWN
ALT-001792,OT-01217,PLT-12,2026-10-01T09:56:00,PROTOCOL_ANOMALY,CRITICAL,CLOSED,UNKNOWN
ALT-001793,OT-01349,PLT-13,2026-10-02T19:51:00,UNEXPECTED_WRITE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001794,OT-01418,PLT-13,2026-09-29T12:00:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,DEGRADED
ALT-001795,OT-00065,PLT-01,2026-09-19T12:06:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,UNKNOWN
ALT-001796,OT-01699,PLT-16,2026-09-09T11:28:00,PROTOCOL_ANOMALY,HIGH,CLOSED,UNKNOWN
ALT-001797,OT-00990,PLT-10,2026-09-26T12:46:00,UNEXPECTED_WRITE,HIGH,TRIAGED,UNKNOWN
ALT-001798,OT-00115,PLT-02,2026-09-03T21:30:00,POLICY_VIOLATION,MEDIUM,OPEN,MAINTENANCE_WINDOW
ALT-001799,OT-01314,PLT-13,2026-09-12T09:14:00,CONFIG_DRIFT,MEDIUM,OPEN,NORMAL
ALT-001800,OT-00619,PLT-06,2026-09-29T20:55:00,PROTOCOL_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001801,OT-00638,PLT-07,2026-10-04T08:49:00,AUTH_ANOMALY,MEDIUM,TRIAGED,UNKNOWN
ALT-001802,OT-00057,PLT-01,2026-10-05T02:41:00,CONFIG_DRIFT,HIGH,TRIAGED,MAINTENANCE_WINDOW
ALT-001803,OT-01134,PLT-11,2026-09-10T16:08:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001804,OT-00784,PLT-08,2026-09-05T23:04:00,POLICY_VIOLATION,MEDIUM,SUPPRESSED,DEGRADED
ALT-001805,OT-00137,PLT-02,2026-09-23T16:47:00,NEW_DEVICE,HIGH,CLOSED,NORMAL
ALT-001806,OT-00735,PLT-07,2026-09-05T10:11:00,POLICY_VIOLATION,MEDIUM,TRIAGED,DEGRADED
ALT-001807,OT-01063,PLT-10,2026-09-27T14:46:00,NEW_DEVICE,CRITICAL,CLOSED,UNKNOWN
ALT-001808,OT-01299,PLT-12,2026-09-27T16:36:00,AUTH_ANOMALY,MEDIUM,TRIAGED,UNKNOWN
ALT-001809,OT-01826,PLT-17,2026-09-25T10:25:00,MALWARE_SIGNAL,HIGH,CLOSED,NORMAL
ALT-001810,OT-00938,PLT-09,2026-10-03T17:22:00,NEW_DEVICE,HIGH,OPEN,DEGRADED
ALT-001811,OT-00119,PLT-02,2026-09-15T15:11:00,NEW_DEVICE,MEDIUM,TRIAGED,UNKNOWN
ALT-001812,OT-01523,PLT-14,2026-09-11T03:56:00,CONFIG_DRIFT,MEDIUM,TRIAGED,UNKNOWN
ALT-001813,OT-01731,PLT-16,2026-10-01T20:15:00,MALWARE_SIGNAL,MEDIUM,SUPPRESSED,MAINTENANCE_WINDOW
ALT-001814,OT-01848,PLT-17,2026-10-04T03:06:00,CONFIG_DRIFT,MEDIUM,SUPPRESSED,NORMAL
ALT-001815,OT-00598,PLT-06,2026-09-28T11:44:00,POLICY_VIOLATION,LOW,SUPPRESSED,MAINTENANCE_WINDOW
ALT-001816,OT-01487,PLT-14,2026-09-01T04:32:00,UNEXPECTED_WRITE,LOW,TRIAGED,UNKNOWN
ALT-001817,OT-00373,PLT-04,2026-09-05T12:16:00,MALWARE_SIGNAL,CRITICAL,SUPPRESSED,MAINTENANCE_WINDOW
ALT-001818,OT-01067,PLT-10,2026-09-29T00:55:00,PROTOCOL_ANOMALY,MEDIUM,OPEN,DEGRADED
ALT-001819,OT-00918,PLT-09,2026-09-26T15:16:00,UNEXPECTED_WRITE,LOW,SUPPRESSED,DEGRADED
ALT-001820,OT-00324,PLT-04,2026-09-26T21:19:00,UNEXPECTED_WRITE,LOW,OPEN,UNKNOWN
ALT-001821,OT-00486,PLT-05,2026-09-14T05:10:00,NEW_DEVICE,CRITICAL,OPEN,DEGRADED
ALT-001822,OT-01977,PLT-18,2026-09-25T22:51:00,POLICY_VIOLATION,LOW,SUPPRESSED,UNKNOWN
ALT-001823,OT-00305,PLT-03,2026-09-02T06:24:00,AUTH_ANOMALY,MEDIUM,CLOSED,NORMAL
ALT-001824,OT-00839,PLT-08,2026-09-04T12:25:00,UNEXPECTED_WRITE,LOW,CLOSED,UNKNOWN
ALT-001825,OT-01042,PLT-10,2026-09-19T15:47:00,MALWARE_SIGNAL,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001826,OT-00971,PLT-09,2026-09-06T23:33:00,NEW_DEVICE,HIGH,CLOSED,DEGRADED
ALT-001827,OT-01137,PLT-11,2026-09-13T19:21:00,AUTH_ANOMALY,MEDIUM,OPEN,UNKNOWN
ALT-001828,OT-00789,PLT-08,2026-09-05T11:40:00,POLICY_VIOLATION,MEDIUM,SUPPRESSED,MAINTENANCE_WINDOW
ALT-001829,OT-00664,PLT-07,2026-09-23T21:42:00,MALWARE_SIGNAL,CRITICAL,CLOSED,UNKNOWN
ALT-001830,OT-01627,PLT-15,2026-09-04T13:49:00,CONFIG_DRIFT,HIGH,TRIAGED,NORMAL
ALT-001831,OT-01802,PLT-17,2026-09-12T04:04:00,MALWARE_SIGNAL,LOW,CLOSED,UNKNOWN
ALT-001832,OT-01346,PLT-13,2026-09-10T14:48:00,UNEXPECTED_WRITE,LOW,OPEN,DEGRADED
ALT-001833,OT-00977,PLT-09,2026-09-27T03:27:00,POLICY_VIOLATION,MEDIUM,OPEN,UNKNOWN
ALT-001834,OT-00600,PLT-06,2026-09-03T15:40:00,POLICY_VIOLATION,LOW,CLOSED,UNKNOWN
ALT-001835,OT-01179,PLT-11,2026-09-22T18:47:00,UNEXPECTED_WRITE,LOW,OPEN,UNKNOWN
ALT-001836,OT-01058,PLT-10,2026-09-01T15:07:00,NEW_DEVICE,CRITICAL,CLOSED,UNKNOWN
ALT-001837,OT-00289,PLT-03,2026-10-03T06:15:00,PROTOCOL_ANOMALY,LOW,CLOSED,UNKNOWN
ALT-001838,OT-01445,PLT-14,2026-10-02T16:57:00,UNEXPECTED_WRITE,HIGH,OPEN,MAINTENANCE_WINDOW
ALT-001839,OT-01203,PLT-11,2026-09-04T17:05:00,NEW_DEVICE,HIGH,SUPPRESSED,UNKNOWN
ALT-001840,OT-00597,PLT-06,2026-09-17T18:12:00,MALWARE_SIGNAL,LOW,CLOSED,NORMAL
ALT-001841,OT-00090,PLT-01,2026-09-21T06:39:00,AUTH_ANOMALY,LOW,CLOSED,UNKNOWN
ALT-001842,OT-01649,PLT-15,2026-09-23T08:55:00,AUTH_ANOMALY,LOW,CLOSED,UNKNOWN
ALT-001843,OT-00615,PLT-06,2026-09-24T15:54:00,MALWARE_SIGNAL,LOW,OPEN,UNKNOWN
ALT-001844,OT-00866,PLT-08,2026-09-10T07:21:00,UNEXPECTED_WRITE,CRITICAL,CLOSED,UNKNOWN
ALT-001845,OT-01721,PLT-16,2026-09-25T18:17:00,PROTOCOL_ANOMALY,HIGH,OPEN,UNKNOWN
ALT-001846,OT-00120,PLT-02,2026-09-26T13:39:00,CONFIG_DRIFT,LOW,TRIAGED,NORMAL
ALT-001847,OT-01700,PLT-16,2026-09-23T05:00:00,NEW_DEVICE,MEDIUM,CLOSED,NORMAL
ALT-001848,OT-01919,PLT-18,2026-09-18T01:11:00,NEW_DEVICE,MEDIUM,OPEN,NORMAL
ALT-001849,OT-00531,PLT-05,2026-09-06T16:50:00,UNEXPECTED_WRITE,HIGH,CLOSED,UNKNOWN
ALT-001850,OT-01101,PLT-10,2026-09-11T09:58:00,POLICY_VIOLATION,MEDIUM,CLOSED,MAINTENANCE_WINDOW
ALT-001851,OT-01525,PLT-14,2026-09-28T04:16:00,POLICY_VIOLATION,MEDIUM,CLOSED,UNKNOWN
ALT-001852,OT-01828,PLT-17,2026-09-13T01:02:00,POLICY_VIOLATION,LOW,SUPPRESSED,UNKNOWN
ALT-001853,OT-00521,PLT-05,2026-10-03T10:03:00,AUTH_ANOMALY,MEDIUM,TRIAGED,UNKNOWN
ALT-001854,OT-00251,PLT-03,2026-09-05T04:59:00,UNEXPECTED_WRITE,MEDIUM,TRIAGED,UNKNOWN
ALT-001855,OT-01840,PLT-17,2026-09-14T20:28:00,CONFIG_DRIFT,LOW,OPEN,UNKNOWN
ALT-001856,OT-01431,PLT-14,2026-09-20T05:40:00,UNEXPECTED_WRITE,MEDIUM,CLOSED,UNKNOWN
ALT-001857,OT-00400,PLT-04,2026-10-03T15:57:00,NEW_DEVICE,HIGH,OPEN,MAINTENANCE_WINDOW
