plant_id,source_asset,target_asset,protocol,approved_path,observed_last_24h,documented
PLT-12,OT-01271,OT-01284,VendorSerial,YES,NO,YES
PLT-12,OT-01264,OT-01240,ModbusTCP,YES,YES,YES
PLT-12,OT-01276,OT-01230,EtherNetIP,YES,NO,YES
PLT-12,OT-01299,OT-01253,PROFINET,YES,YES,NO
PLT-12,OT-01232,OT-01256,VendorSerial,YES,YES,YES
PLT-12,OT-01260,OT-01238,IEC61850,UNKNOWN,YES,YES
PLT-12,OT-01290,OT-01207,DNP3,NO,YES,YES
PLT-12,OT-01301,OT-01260,OPC_DA,YES,YES,YES
PLT-12,OT-01210,OT-01220,EtherNetIP,YES,YES,YES
PLT-12,OT-01234,OT-01244,ModbusTCP,NO,YES,YES
PLT-12,OT-01281,OT-01219,PROFINET,NO,YES,YES
PLT-12,OT-01263,OT-01247,DNP3,YES,YES,NO
PLT-12,OT-01262,OT-01293,DNP3,YES,NO,NO
PLT-12,OT-01277,OT-01259,VendorSerial,YES,YES,NO
PLT-12,OT-01299,OT-01276,VendorSerial,YES,YES,YES
PLT-12,OT-01283,OT-01299,DNP3,YES,YES,YES
PLT-12,OT-01261,OT-01240,PROFINET,UNKNOWN,YES,NO
PLT-12,OT-01218,OT-01238,EtherNetIP,YES,YES,YES
PLT-12,OT-01238,OT-01233,OPC_DA,YES,YES,YES
PLT-12,OT-01245,OT-01253,OPC_UA,YES,YES,NO
PLT-12,OT-01216,OT-01221,DNP3,UNKNOWN,YES,YES
PLT-12,OT-01282,OT-01276,IEC104,UNKNOWN,NO,NO
PLT-12,OT-01223,OT-01238,PROFINET,UNKNOWN,NO,YES
PLT-12,OT-01267,OT-01211,IEC104,YES,YES,NO
PLT-12,OT-01290,OT-01208,DNP3,YES,YES,NO
PLT-12,OT-01247,OT-01262,PROFINET,YES,YES,YES
PLT-12,OT-01245,OT-01295,EtherNetIP,YES,YES,NO
PLT-12,OT-01235,OT-01261,PROFINET,YES,YES,YES
PLT-12,OT-01233,OT-01252,PROFIBUS,YES,YES,YES
PLT-12,OT-01275,OT-01298,IEC104,YES,NO,NO
PLT-12,OT-01274,OT-01296,PROFINET,YES,YES,YES
PLT-12,OT-01283,OT-01276,ModbusTCP,YES,YES,YES
PLT-12,OT-01243,OT-01230,IEC104,YES,YES,YES
PLT-12,OT-01258,OT-01261,IEC104,YES,NO,NO
PLT-12,OT-01238,OT-01280,IEC104,YES,YES,YES
PLT-12,OT-01246,OT-01305,IEC61850,YES,NO,YES
PLT-12,OT-01273,OT-01304,PROFINET,YES,YES,NO
PLT-12,OT-01270,OT-01227,PROFINET,YES,NO,NO
PLT-12,OT-01295,OT-01223,ModbusTCP,YES,YES,YES
PLT-12,OT-01285,OT-01228,DNP3,YES,YES,NO
PLT-12,OT-01209,OT-01272,ModbusTCP,UNKNOWN,YES,YES
PLT-12,OT-01252,OT-01244,ModbusTCP,YES,YES,NO
PLT-12,OT-01277,OT-01219,VendorSerial,YES,YES,YES
PLT-12,OT-01298,OT-01269,EtherNetIP,UNKNOWN,YES,NO
PLT-12,OT-01292,OT-01258,ModbusTCP,YES,YES,YES
PLT-12,OT-01285,OT-01222,DNP3,YES,NO,NO
PLT-12,OT-01296,OT-01211,OPC_UA,NO,YES,YES
PLT-12,OT-01216,OT-01237,OPC_UA,YES,YES,NO
PLT-12,OT-01214,OT-01233,DNP3,YES,YES,YES
PLT-12,OT-01261,OT-01286,VendorSerial,YES,YES,YES
PLT-12,OT-01276,OT-01284,PROFIBUS,YES,YES,YES
PLT-12,OT-01279,OT-01295,OPC_DA,YES,YES,YES
PLT-12,OT-01261,OT-01236,IEC61850,YES,YES,YES
PLT-12,OT-01237,OT-01273,OPC_UA,YES,YES,YES
PLT-12,OT-01228,OT-01212,OPC_UA,YES,YES,YES
PLT-12,OT-01244,OT-01236,OPC_DA,YES,NO,YES
PLT-12,OT-01243,OT-01279,IEC61850,YES,YES,YES
PLT-12,OT-01301,OT-01214,PROFINET,UNKNOWN,YES,YES
PLT-12,OT-01229,OT-01293,EtherNetIP,YES,YES,NO
PLT-12,OT-01249,OT-01207,IEC104,UNKNOWN,YES,YES
PLT-12,OT-01299,OT-01239,IEC61850,YES,YES,YES
PLT-13,OT-01347,OT-01314,EtherNetIP,YES,NO,YES
PLT-13,OT-01349,OT-01343,DNP3,YES,YES,YES
PLT-13,OT-01409,OT-01388,ModbusTCP,YES,YES,NO
PLT-13,OT-01317,OT-01330,IEC104,YES,YES,NO
PLT-13,OT-01381,OT-01402,IEC104,UNKNOWN,YES,NO
PLT-13,OT-01387,OT-01378,ModbusTCP,UNKNOWN,YES,YES
PLT-13,OT-01357,OT-01324,ModbusTCP,YES,YES,NO
PLT-13,OT-01363,OT-01383,OPC_UA,YES,YES,YES
PLT-13,OT-01376,OT-01401,VendorSerial,YES,YES,YES
PLT-13,OT-01347,OT-01355,IEC104,YES,NO,YES
PLT-13,OT-01422,OT-01393,OPC_DA,YES,NO,NO
PLT-13,OT-01371,OT-01382,OPC_UA,YES,YES,NO
PLT-13,OT-01416,OT-01308,OPC_UA,UNKNOWN,YES,NO
PLT-13,OT-01370,OT-01387,IEC104,YES,YES,YES
PLT-13,OT-01348,OT-01415,IEC61850,NO,YES,NO
PLT-13,OT-01370,OT-01357,PROFINET,UNKNOWN,YES,YES
PLT-13,OT-01389,OT-01388,PROFINET,UNKNOWN,YES,YES
PLT-13,OT-01381,OT-01407,VendorSerial,YES,YES,NO
PLT-13,OT-01386,OT-01308,OPC_UA,YES,NO,YES
PLT-13,OT-01346,OT-01366,OPC_DA,YES,YES,YES
PLT-13,OT-01420,OT-01347,EtherNetIP,YES,YES,YES
PLT-13,OT-01330,OT-01352,EtherNetIP,YES,YES,YES
PLT-13,OT-01313,OT-01393,VendorSerial,NO,YES,YES
PLT-13,OT-01402,OT-01318,EtherNetIP,YES,NO,YES
PLT-13,OT-01330,OT-01331,IEC61850,YES,YES,YES
PLT-13,OT-01392,OT-01329,PROFIBUS,YES,YES,YES
PLT-13,OT-01381,OT-01310,IEC61850,YES,NO,YES
PLT-13,OT-01412,OT-01390,IEC104,YES,NO,YES
PLT-13,OT-01367,OT-01359,DNP3,YES,YES,YES
PLT-13,OT-01313,OT-01367,OPC_UA,YES,YES,YES
PLT-13,OT-01422,OT-01357,OPC_DA,YES,YES,YES
PLT-13,OT-01334,OT-01327,OPC_UA,UNKNOWN,YES,YES
PLT-13,OT-01376,OT-01396,EtherNetIP,YES,YES,YES
PLT-13,OT-01334,OT-01354,VendorSerial,YES,YES,YES
PLT-13,OT-01383,OT-01358,PROFINET,YES,YES,YES
PLT-13,OT-01363,OT-01315,PROFIBUS,YES,YES,YES
PLT-13,OT-01379,OT-01424,VendorSerial,YES,NO,YES
PLT-13,OT-01410,OT-01343,EtherNetIP,YES,YES,NO
PLT-13,OT-01401,OT-01332,IEC61850,YES,YES,YES
PLT-13,OT-01401,OT-01423,PROFINET,YES,NO,YES
PLT-13,OT-01416,OT-01409,OPC_DA,YES,YES,YES
PLT-13,OT-01388,OT-01379,PROFINET,NO,YES,NO
PLT-13,OT-01331,OT-01379,VendorSerial,YES,YES,YES
PLT-13,OT-01424,OT-01396,OPC_UA,YES,NO,YES
PLT-13,OT-01364,OT-01350,OPC_UA,YES,YES,NO
PLT-13,OT-01354,OT-01342,OPC_DA,YES,NO,YES
PLT-13,OT-01333,OT-01376,DNP3,YES,YES,NO
PLT-13,OT-01387,OT-01355,PROFINET,YES,YES,YES
PLT-13,OT-01330,OT-01407,PROFINET,YES,YES,YES
PLT-13,OT-01408,OT-01386,IEC61850,YES,YES,YES
PLT-13,OT-01391,OT-01398,OPC_UA,YES,YES,YES
PLT-13,OT-01312,OT-01340,EtherNetIP,YES,YES,YES
PLT-13,OT-01355,OT-01349,PROFINET,YES,YES,YES
PLT-13,OT-01408,OT-01372,PROFIBUS,YES,YES,YES
PLT-13,OT-01410,OT-01363,IEC104,YES,YES,YES
PLT-13,OT-01336,OT-01391,PROFIBUS,YES,YES,YES
PLT-13,OT-01379,OT-01343,PROFINET,YES,YES,NO
PLT-13,OT-01316,OT-01333,IEC104,YES,YES,YES
PLT-13,OT-01346,OT-01363,VendorSerial,YES,YES,YES
PLT-13,OT-01387,OT-01382,DNP3,UNKNOWN,YES,NO
PLT-13,OT-01410,OT-01395,IEC61850,YES,YES,YES
PLT-13,OT-01347,OT-01329,PROFINET,YES,YES,NO
PLT-13,OT-01399,OT-01362,PROFIBUS,YES,NO,YES
PLT-13,OT-01365,OT-01353,DNP3,YES,YES,YES
PLT-13,OT-01402,OT-01330,IEC61850,YES,NO,YES
PLT-13,OT-01382,OT-01387,DNP3,YES,YES,YES
PLT-13,OT-01363,OT-01378,PROFINET,YES,NO,YES
PLT-13,OT-01332,OT-01422,OPC_DA,YES,YES,YES
PLT-13,OT-01369,OT-01395,OPC_DA,YES,YES,YES
PLT-13,OT-01423,OT-01337,EtherNetIP,YES,YES,YES
PLT-13,OT-01362,OT-01361,OPC_UA,YES,NO,YES
PLT-13,OT-01370,OT-01369,EtherNetIP,YES,NO,YES
PLT-13,OT-01338,OT-01388,EtherNetIP,YES,NO,YES
PLT-13,OT-01419,OT-01335,ModbusTCP,YES,YES,YES
PLT-13,OT-01380,OT-01324,ModbusTCP,YES,YES,YES
PLT-13,OT-01320,OT-01327,PROFIBUS,YES,YES,YES
PLT-13,OT-01343,OT-01308,IEC61850,YES,YES,YES
PLT-13,OT-01394,OT-01405,ModbusTCP,YES,YES,NO
PLT-13,OT-01383,OT-01409,IEC104,YES,YES,NO
PLT-13,OT-01421,OT-01311,DNP3,YES,NO,YES
PLT-13,OT-01310,OT-01362,ModbusTCP,YES,NO,YES
PLT-13,OT-01328,OT-01317,VendorSerial,YES,YES,YES
PLT-13,OT-01414,OT-01401,VendorSerial,YES,YES,YES
PLT-13,OT-01335,OT-01314,IEC104,UNKNOWN,YES,YES
PLT-13,OT-01383,OT-01412,OPC_UA,YES,YES,YES
PLT-13,OT-01397,OT-01407,OPC_DA,YES,YES,YES
PLT-13,OT-01407,OT-01321,OPC_DA,YES,YES,YES
PLT-13,OT-01317,OT-01332,EtherNetIP,YES,YES,YES
PLT-13,OT-01351,OT-01319,OPC_DA,YES,NO,YES
PLT-13,OT-01399,OT-01424,EtherNetIP,YES,NO,YES
PLT-13,OT-01415,OT-01406,IEC61850,YES,YES,YES
PLT-13,OT-01398,OT-01404,VendorSerial,YES,YES,NO
PLT-13,OT-01397,OT-01335,OPC_UA,YES,YES,YES
PLT-13,OT-01309,OT-01349,VendorSerial,YES,NO,NO
PLT-13,OT-01350,OT-01336,OPC_DA,YES,NO,YES
PLT-13,OT-01374,OT-01392,PROFINET,YES,YES,YES
PLT-13,OT-01384,OT-01325,DNP3,YES,YES,YES
PLT-13,OT-01341,OT-01375,VendorSerial,YES,YES,YES
PLT-13,OT-01382,OT-01322,EtherNetIP,YES,YES,YES
PLT-13,OT-01349,OT-01342,IEC104,YES,YES,NO
PLT-13,OT-01363,OT-01404,IEC61850,YES,YES,YES
PLT-13,OT-01344,OT-01308,PROFINET,YES,YES,NO
PLT-13,OT-01336,OT-01377,IEC61850,YES,YES,NO
PLT-13,OT-01325,OT-01310,PROFINET,YES,YES,NO
PLT-13,OT-01337,OT-01356,DNP3,YES,NO,YES
PLT-13,OT-01403,OT-01334,PROFINET,YES,YES,YES
PLT-13,OT-01368,OT-01317,PROFIBUS,NO,YES,NO
PLT-13,OT-01424,OT-01408,IEC61850,YES,NO,YES
PLT-13,OT-01397,OT-01373,OPC_DA,YES,YES,YES
PLT-13,OT-01394,OT-01396,EtherNetIP,NO,YES,YES
PLT-13,OT-01407,OT-01325,IEC104,YES,YES,YES
PLT-13,OT-01385,OT-01391,OPC_UA,YES,YES,YES
PLT-13,OT-01366,OT-01386,PROFINET,UNKNOWN,YES,YES
PLT-13,OT-01389,OT-01408,PROFIBUS,UNKNOWN,YES,YES
PLT-13,OT-01327,OT-01365,OPC_UA,YES,YES,NO
PLT-13,OT-01365,OT-01329,OPC_UA,NO,YES,YES
PLT-13,OT-01347,OT-01342,OPC_UA,YES,YES,YES
PLT-13,OT-01392,OT-01308,VendorSerial,YES,YES,YES
PLT-13,OT-01422,OT-01326,OPC_UA,YES,YES,YES
PLT-13,OT-01411,OT-01381,VendorSerial,YES,YES,YES
PLT-13,OT-01393,OT-01424,IEC61850,YES,YES,YES
PLT-13,OT-01336,OT-01376,IEC61850,YES,NO,NO
PLT-13,OT-01412,OT-01359,IEC104,UNKNOWN,YES,YES
PLT-13,OT-01343,OT-01381,PROFINET,YES,YES,YES
PLT-13,OT-01369,OT-01322,PROFIBUS,YES,YES,YES
PLT-13,OT-01358,OT-01414,IEC61850,YES,YES,YES
PLT-13,OT-01339,OT-01385,OPC_UA,YES,YES,NO
PLT-13,OT-01326,OT-01380,OPC_UA,YES,YES,YES
PLT-13,OT-01414,OT-01339,VendorSerial,YES,YES,YES
PLT-13,OT-01362,OT-01327,PROFINET,YES,NO,NO
PLT-13,OT-01321,OT-01338,OPC_UA,YES,YES,YES
PLT-13,OT-01393,OT-01419,PROFINET,YES,YES,YES
PLT-13,OT-01371,OT-01390,ModbusTCP,YES,YES,NO
PLT-13,OT-01362,OT-01313,EtherNetIP,YES,YES,YES
PLT-13,OT-01363,OT-01394,ModbusTCP,YES,YES,NO
PLT-13,OT-01321,OT-01370,PROFINET,YES,YES,YES
PLT-13,OT-01373,OT-01421,ModbusTCP,UNKNOWN,YES,YES
PLT-13,OT-01332,OT-01330,PROFINET,YES,YES,YES
PLT-13,OT-01316,OT-01363,DNP3,YES,YES,NO
PLT-13,OT-01337,OT-01371,DNP3,YES,YES,YES
PLT-13,OT-01346,OT-01375,IEC104,YES,NO,NO
PLT-13,OT-01350,OT-01408,ModbusTCP,YES,NO,YES
PLT-13,OT-01355,OT-01373,ModbusTCP,YES,NO,YES
PLT-13,OT-01382,OT-01361,VendorSerial,YES,NO,YES
PLT-13,OT-01388,OT-01400,VendorSerial,YES,YES,YES
PLT-13,OT-01315,OT-01392,PROFINET,YES,YES,NO
PLT-13,OT-01323,OT-01343,IEC104,YES,YES,YES
PLT-13,OT-01403,OT-01382,IEC61850,YES,YES,YES
PLT-13,OT-01419,OT-01315,PROFINET,YES,YES,NO
PLT-13,OT-01400,OT-01323,IEC104,YES,YES,NO
PLT-13,OT-01378,OT-01392,OPC_DA,YES,YES,YES
PLT-13,OT-01367,OT-01380,IEC61850,YES,YES,NO
PLT-13,OT-01358,OT-01402,OPC_UA,YES,NO,YES
PLT-13,OT-01348,OT-01382,IEC61850,YES,YES,YES
PLT-13,OT-01415,OT-01414,PROFINET,YES,YES,YES
PLT-13,OT-01370,OT-01337,OPC_DA,YES,YES,YES
PLT-13,OT-01419,OT-01333,VendorSerial,YES,YES,YES
PLT-13,OT-01402,OT-01316,DNP3,YES,YES,YES
PLT-13,OT-01345,OT-01386,OPC_DA,YES,YES,YES
PLT-13,OT-01349,OT-01394,PROFIBUS,YES,YES,YES
PLT-13,OT-01417,OT-01375,OPC_DA,YES,YES,YES
PLT-13,OT-01325,OT-01318,PROFIBUS,NO,YES,YES
PLT-13,OT-01311,OT-01319,PROFINET,YES,YES,YES
PLT-13,OT-01409,OT-01344,PROFINET,YES,YES,NO
PLT-13,OT-01388,OT-01390,PROFIBUS,YES,YES,YES
PLT-13,OT-01314,OT-01382,PROFIBUS,YES,YES,YES
PLT-13,OT-01339,OT-01312,ModbusTCP,NO,YES,YES
PLT-13,OT-01373,OT-01332,PROFIBUS,YES,YES,YES
PLT-13,OT-01353,OT-01355,OPC_UA,YES,YES,YES
PLT-13,OT-01392,OT-01421,OPC_DA,YES,YES,YES
PLT-13,OT-01369,OT-01367,PROFINET,UNKNOWN,NO,YES
PLT-13,OT-01384,OT-01349,ModbusTCP,YES,YES,YES
PLT-13,OT-01384,OT-01391,IEC61850,YES,NO,YES
PLT-13,OT-01308,OT-01317,PROFIBUS,YES,YES,YES
PLT-13,OT-01360,OT-01357,OPC_UA,YES,YES,NO
PLT-13,OT-01413,OT-01347,PROFINET,YES,YES,YES
PLT-13,OT-01348,OT-01313,PROFIBUS,YES,YES,NO
PLT-13,OT-01383,OT-01386,OPC_UA,YES,NO,YES
PLT-13,OT-01379,OT-01384,ModbusTCP,NO,NO,YES
PLT-13,OT-01382,OT-01375,EtherNetIP,YES,YES,NO
PLT-13,OT-01389,OT-01407,OPC_DA,YES,NO,YES
PLT-13,OT-01355,OT-01403,OPC_DA,YES,YES,YES
PLT-13,OT-01390,OT-01411,OPC_UA,YES,YES,YES
PLT-13,OT-01417,OT-01340,OPC_DA,YES,YES,NO
PLT-13,OT-01392,OT-01310,OPC_UA,YES,YES,YES
PLT-13,OT-01373,OT-01315,PROFIBUS,YES,YES,YES
PLT-13,OT-01322,OT-01314,EtherNetIP,YES,YES,YES
PLT-13,OT-01395,OT-01350,OPC_UA,YES,NO,YES
PLT-13,OT-01413,OT-01311,OPC_DA,YES,YES,YES
PLT-13,OT-01347,OT-01392,ModbusTCP,YES,NO,NO
PLT-13,OT-01331,OT-01416,OPC_DA,YES,YES,NO
PLT-13,OT-01325,OT-01412,IEC104,UNKNOWN,YES,YES
PLT-13,OT-01387,OT-01323,PROFINET,NO,NO,YES
PLT-13,OT-01398,OT-01399,PROFINET,YES,YES,YES
PLT-13,OT-01343,OT-01375,IEC61850,UNKNOWN,YES,NO
PLT-13,OT-01416,OT-01403,DNP3,YES,YES,YES
PLT-13,OT-01396,OT-01394,IEC104,YES,NO,YES
PLT-13,OT-01370,OT-01323,IEC104,YES,YES,YES
PLT-13,OT-01414,OT-01331,VendorSerial,YES,YES,YES
PLT-13,OT-01386,OT-01416,PROFIBUS,UNKNOWN,NO,YES
PLT-13,OT-01391,OT-01337,EtherNetIP,UNKNOWN,YES,YES
PLT-13,OT-01342,OT-01382,DNP3,YES,YES,YES
PLT-13,OT-01355,OT-01366,OPC_DA,YES,YES,YES
PLT-13,OT-01323,OT-01350,ModbusTCP,YES,YES,YES
PLT-13,OT-01309,OT-01321,ModbusTCP,YES,YES,YES
PLT-13,OT-01387,OT-01377,IEC61850,YES,YES,YES
PLT-13,OT-01393,OT-01317,VendorSerial,NO,YES,YES
PLT-13,OT-01393,OT-01309,OPC_UA,YES,YES,YES
PLT-13,OT-01409,OT-01341,OPC_DA,YES,YES,YES
PLT-13,OT-01348,OT-01402,ModbusTCP,YES,YES,YES
PLT-14,OT-01426,OT-01491,OPC_UA,YES,YES,YES
PLT-14,OT-01473,OT-01427,ModbusTCP,UNKNOWN,NO,YES
PLT-14,OT-01436,OT-01539,PROFINET,YES,NO,YES
PLT-14,OT-01433,OT-01552,OPC_UA,YES,YES,NO
PLT-14,OT-01536,OT-01508,EtherNetIP,YES,YES,YES
PLT-14,OT-01441,OT-01523,IEC104,YES,YES,NO
PLT-14,OT-01544,OT-01436,DNP3,YES,YES,NO
PLT-14,OT-01509,OT-01443,OPC_DA,YES,YES,NO
PLT-14,OT-01543,OT-01498,ModbusTCP,YES,YES,YES
PLT-14,OT-01473,OT-01490,EtherNetIP,YES,YES,YES
PLT-14,OT-01546,OT-01499,VendorSerial,YES,NO,NO
PLT-14,OT-01476,OT-01470,DNP3,YES,YES,YES
PLT-14,OT-01501,OT-01508,EtherNetIP,YES,YES,YES
PLT-14,OT-01511,OT-01426,IEC61850,YES,YES,YES
PLT-14,OT-01535,OT-01464,PROFINET,YES,YES,YES
PLT-14,OT-01520,OT-01443,DNP3,YES,YES,YES
PLT-14,OT-01536,OT-01482,PROFINET,NO,YES,YES
PLT-14,OT-01462,OT-01474,IEC104,YES,NO,YES
PLT-14,OT-01540,OT-01447,IEC104,YES,YES,YES
PLT-14,OT-01451,OT-01444,ModbusTCP,YES,YES,YES
PLT-14,OT-01484,OT-01462,PROFINET,YES,YES,YES
PLT-14,OT-01506,OT-01456,ModbusTCP,YES,YES,NO
PLT-14,OT-01466,OT-01444,IEC61850,YES,YES,YES
PLT-14,OT-01454,OT-01488,IEC61850,YES,YES,YES
PLT-14,OT-01487,OT-01430,PROFINET,YES,NO,YES
PLT-14,OT-01547,OT-01436,IEC104,YES,NO,YES
PLT-14,OT-01444,OT-01465,IEC61850,NO,YES,YES
PLT-14,OT-01471,OT-01492,OPC_DA,YES,YES,YES
PLT-14,OT-01481,OT-01458,VendorSerial,YES,YES,NO
PLT-14,OT-01441,OT-01485,PROFIBUS,YES,YES,YES
PLT-14,OT-01443,OT-01532,ModbusTCP,YES,NO,YES
PLT-14,OT-01530,OT-01517,OPC_DA,YES,YES,YES
PLT-14,OT-01524,OT-01476,OPC_DA,YES,YES,YES
PLT-14,OT-01428,OT-01542,IEC61850,YES,YES,YES
PLT-14,OT-01547,OT-01545,VendorSerial,YES,YES,YES
PLT-14,OT-01543,OT-01496,DNP3,YES,YES,YES
PLT-14,OT-01447,OT-01513,PROFINET,YES,YES,YES
PLT-14,OT-01529,OT-01540,OPC_DA,YES,YES,YES
PLT-14,OT-01475,OT-01444,PROFINET,YES,NO,NO
PLT-14,OT-01483,OT-01497,DNP3,YES,YES,YES
PLT-14,OT-01509,OT-01525,ModbusTCP,YES,YES,NO
PLT-14,OT-01505,OT-01474,PROFINET,YES,YES,NO
PLT-14,OT-01522,OT-01438,ModbusTCP,NO,YES,YES
PLT-14,OT-01551,OT-01491,EtherNetIP,NO,YES,YES
PLT-14,OT-01531,OT-01459,PROFIBUS,YES,YES,YES
PLT-14,OT-01501,OT-01459,EtherNetIP,YES,YES,YES
PLT-14,OT-01451,OT-01530,PROFINET,YES,YES,YES
PLT-14,OT-01517,OT-01491,DNP3,YES,YES,YES
PLT-14,OT-01440,OT-01531,EtherNetIP,YES,NO,YES
PLT-14,OT-01499,OT-01454,IEC104,YES,NO,NO
PLT-14,OT-01511,OT-01508,ModbusTCP,YES,YES,NO
PLT-14,OT-01440,OT-01473,DNP3,YES,NO,YES
PLT-14,OT-01472,OT-01433,IEC61850,YES,YES,YES
PLT-14,OT-01486,OT-01464,ModbusTCP,YES,YES,YES
PLT-14,OT-01508,OT-01537,IEC104,YES,YES,YES
PLT-14,OT-01518,OT-01425,VendorSerial,YES,YES,YES
PLT-14,OT-01513,OT-01490,EtherNetIP,YES,YES,YES
PLT-14,OT-01536,OT-01489,OPC_DA,YES,YES,YES
PLT-14,OT-01496,OT-01476,IEC104,YES,YES,YES
PLT-14,OT-01536,OT-01510,PROFINET,YES,YES,YES
PLT-14,OT-01455,OT-01445,OPC_UA,YES,NO,YES
PLT-14,OT-01463,OT-01538,ModbusTCP,YES,NO,YES
PLT-14,OT-01505,OT-01527,ModbusTCP,YES,YES,YES
PLT-14,OT-01502,OT-01440,EtherNetIP,YES,YES,YES
PLT-14,OT-01426,OT-01453,IEC104,YES,YES,YES
PLT-14,OT-01456,OT-01529,VendorSerial,YES,YES,YES
PLT-14,OT-01520,OT-01466,PROFINET,YES,YES,NO
PLT-14,OT-01452,OT-01444,OPC_DA,YES,YES,YES
PLT-14,OT-01431,OT-01501,IEC61850,YES,YES,YES
PLT-14,OT-01457,OT-01525,OPC_DA,YES,YES,YES
PLT-14,OT-01517,OT-01523,PROFIBUS,YES,YES,YES
PLT-14,OT-01434,OT-01532,PROFIBUS,YES,YES,YES
PLT-14,OT-01435,OT-01439,IEC104,YES,YES,YES
PLT-14,OT-01520,OT-01485,OPC_UA,YES,YES,YES
PLT-14,OT-01440,OT-01460,DNP3,YES,YES,YES
PLT-14,OT-01456,OT-01547,PROFIBUS,YES,YES,NO
PLT-14,OT-01469,OT-01464,VendorSerial,YES,YES,NO
PLT-14,OT-01483,OT-01434,ModbusTCP,YES,YES,NO
PLT-14,OT-01488,OT-01492,IEC61850,YES,YES,YES
PLT-14,OT-01438,OT-01528,IEC104,YES,YES,YES
PLT-14,OT-01440,OT-01523,IEC104,YES,YES,NO
PLT-14,OT-01534,OT-01536,DNP3,YES,YES,NO
PLT-14,OT-01485,OT-01538,IEC61850,YES,YES,YES
PLT-14,OT-01528,OT-01439,EtherNetIP,UNKNOWN,NO,YES
PLT-14,OT-01442,OT-01498,IEC61850,YES,YES,YES
PLT-14,OT-01462,OT-01548,VendorSerial,YES,YES,NO
PLT-14,OT-01469,OT-01549,OPC_UA,YES,NO,YES
PLT-14,OT-01429,OT-01521,VendorSerial,YES,YES,YES
PLT-14,OT-01525,OT-01457,PROFIBUS,YES,YES,NO
PLT-14,OT-01466,OT-01435,PROFINET,YES,YES,YES
PLT-14,OT-01479,OT-01434,PROFIBUS,NO,YES,YES
PLT-14,OT-01458,OT-01468,OPC_DA,YES,YES,NO
PLT-14,OT-01509,OT-01460,PROFIBUS,YES,YES,NO
PLT-14,OT-01461,OT-01493,EtherNetIP,NO,YES,YES
PLT-14,OT-01548,OT-01551,ModbusTCP,YES,NO,YES
PLT-14,OT-01480,OT-01426,DNP3,YES,YES,NO
PLT-14,OT-01490,OT-01532,PROFINET,YES,YES,YES
PLT-14,OT-01476,OT-01483,EtherNetIP,YES,YES,YES
PLT-14,OT-01511,OT-01551,DNP3,YES,NO,NO
PLT-14,OT-01433,OT-01544,IEC61850,YES,YES,YES
PLT-14,OT-01503,OT-01451,PROFIBUS,UNKNOWN,YES,NO
PLT-14,OT-01549,OT-01511,IEC61850,YES,YES,YES
PLT-14,OT-01503,OT-01436,EtherNetIP,YES,YES,NO
PLT-14,OT-01537,OT-01506,IEC61850,YES,YES,YES
PLT-14,OT-01474,OT-01542,EtherNetIP,YES,YES,YES
PLT-14,OT-01446,OT-01481,PROFIBUS,UNKNOWN,NO,YES
PLT-14,OT-01513,OT-01485,ModbusTCP,YES,YES,YES
PLT-14,OT-01494,OT-01436,ModbusTCP,YES,YES,YES
PLT-14,OT-01522,OT-01504,ModbusTCP,UNKNOWN,YES,YES
PLT-14,OT-01484,OT-01491,IEC61850,NO,NO,YES
PLT-14,OT-01468,OT-01541,IEC104,YES,YES,YES
PLT-14,OT-01491,OT-01477,IEC104,YES,YES,YES
PLT-14,OT-01519,OT-01537,EtherNetIP,UNKNOWN,YES,YES
PLT-14,OT-01464,OT-01500,IEC104,YES,YES,YES
PLT-14,OT-01489,OT-01498,PROFINET,YES,YES,NO
PLT-14,OT-01476,OT-01425,ModbusTCP,YES,YES,YES
PLT-14,OT-01515,OT-01533,OPC_DA,YES,YES,YES
PLT-14,OT-01462,OT-01501,PROFINET,YES,YES,YES
PLT-14,OT-01487,OT-01544,PROFINET,YES,YES,YES
PLT-14,OT-01472,OT-01453,OPC_DA,YES,YES,YES
PLT-14,OT-01548,OT-01434,IEC61850,YES,YES,YES
PLT-14,OT-01474,OT-01450,PROFIBUS,YES,YES,NO
PLT-14,OT-01440,OT-01522,IEC61850,YES,YES,YES
PLT-14,OT-01428,OT-01480,OPC_UA,YES,YES,YES
PLT-14,OT-01497,OT-01522,PROFINET,YES,YES,YES
PLT-14,OT-01494,OT-01545,OPC_UA,YES,YES,YES
PLT-14,OT-01490,OT-01545,IEC61850,YES,NO,NO
PLT-14,OT-01543,OT-01480,PROFINET,YES,YES,NO
PLT-14,OT-01520,OT-01536,OPC_DA,YES,YES,YES
PLT-14,OT-01529,OT-01523,EtherNetIP,YES,YES,YES
PLT-14,OT-01482,OT-01551,PROFIBUS,UNKNOWN,NO,YES
PLT-14,OT-01449,OT-01458,ModbusTCP,YES,NO,NO
PLT-14,OT-01497,OT-01436,EtherNetIP,YES,NO,YES
PLT-14,OT-01480,OT-01530,DNP3,YES,NO,NO
PLT-14,OT-01475,OT-01481,OPC_UA,YES,NO,NO
PLT-14,OT-01503,OT-01499,EtherNetIP,YES,YES,YES
PLT-14,OT-01472,OT-01439,PROFINET,YES,NO,YES
PLT-14,OT-01469,OT-01441,OPC_DA,YES,YES,YES
